NumID,Player ID,Year,Team,G,W,L,SV,HLD,HP,CG,SHO,PCT,BF,IP,H,HR,BB,HB,SO,WP,BK,R,ER,ERA
678,51755155,2023,Nippon-Ham,14,6,5,0,0,0,0,0,0.545,273,66,49,9,34,0,58,1,2,26,25,3.41
679,51755155,2024,Nippon-Ham,14,5,1,0,1,1,1,1,0.833,320,81.2,52,5,28,5,87,1,0,22,21,2.31
680,51755155,2025,Nippon-Ham,8,3,2,0,0,0,2,0,0.6,211,53.1,39,2,17,1,49,0,0,9,8,1.35
681,11915153,2022,Yakult,55,9,3,0,8,17,0,0,0.75,284,70.1,57,3,21,3,52,5,0,28,23,2.94
682,11915153,2023,Yakult,56,2,3,0,20,22,0,0,0.4,227,53,42,3,26,5,49,2,0,19,16,2.72
683,11915153,2024,Yakult,55,3,3,5,16,19,0,0,0.5,225,53,50,4,20,0,46,5,0,19,18,3.06
684,11915153,2025,Yakult,16,2,1,0,8,10,0,0,0.667,68,14,17,0,6,2,9,0,1,7,7,4.5
685,61965153,2021,Hiroshima,1,0,0,0,0,0,0,0,0,20,3.2,6,0,2,0,6,1,0,6,4,9.82
686,61965153,2022,Hiroshima,1,0,0,0,0,0,0,0,0,5,1,2,0,1,0,0,0,0,1,1,9
687,11915155,2022,ORIX,16,0,0,0,5,5,0,0,0,63,14.1,16,1,6,0,13,1,0,5,5,3.14
688,11915155,2023,ORIX,38,4,0,0,7,11,0,0,1,193,49.1,37,4,13,0,37,1,0,16,12,2.19
689,11915155,2024,ORIX,13,1,1,0,8,9,0,0,0.5,46,13,9,0,0,0,11,0,0,2,2,1.38
690,21725159,2024,Rakuten,15,5,8,0,0,0,0,0,0.385,347,83.1,70,10,31,7,58,0,0,42,40,4.32
691,21725159,2025,Rakuten,6,2,2,0,0,0,1,1,0.5,145,33.2,31,3,13,1,20,0,0,16,16,4.28
692,71775157,2023,Rakuten,4,0,0,0,0,0,0,0,0,23,4,4,0,6,0,3,1,0,4,4,9
693,71775157,2024,Rakuten,2,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,0,0,0,0
694,11015153,2021,Chunichi,2,0,0,0,0,0,0,0,0,10,2,1,0,3,0,2,1,0,1,1,4.5
695,11015153,2023,Chunichi,1,0,0,0,0,0,0,0,0,16,1,8,0,4,1,1,0,0,10,8,72
696,11015153,2025,Chunichi,3,0,0,0,1,1,0,0,0,17,3,4,0,4,0,5,0,0,2,2,6
697,81785132,2016,ORIX,1,0,0,0,0,0,0,0,0,16,3,4,0,1,0,2,0,0,1,0,0
698,81785132,2017,ORIX,55,1,1,1,25,26,0,0,0.5,228,55.2,42,6,18,2,71,1,0,21,19,3.07
699,81785132,2018,ORIX,52,3,3,0,9,12,0,0,0.5,223,54,34,7,27,0,52,0,0,21,20,3.33
700,81785132,2019,ORIX,52,4,6,1,22,26,0,0,0.4,209,49.2,39,4,22,1,61,3,0,19,19,3.44
701,81785132,2022,ORIX,32,1,4,2,15,16,0,0,0.2,121,30,25,3,7,1,27,1,0,7,7,2.1
702,81785132,2023,ORIX,12,0,1,0,0,0,0,0,0,57,12.1,12,1,8,1,16,0,0,7,7,5.11
703,21725139,2014,Rakuten,5,0,0,0,0,0,0,0,0,25,5.1,9,2,0,0,1,0,0,5,5,8.44
704,21725139,2015,Rakuten,2,0,0,0,0,0,0,0,0,17,3.1,4,1,3,1,1,0,0,4,4,10.8
705,21725139,2017,Rakuten,1,0,0,0,0,0,0,0,0,6,1,2,1,1,0,1,0,0,3,3,27
706,21725139,2018,Rakuten,3,0,0,0,0,0,0,0,0,22,5,4,0,4,0,6,0,0,1,1,1.8
707,21725139,2019,Rakuten,4,1,0,0,0,1,0,0,1,44,9,13,1,3,1,7,1,0,10,10,10
708,21725139,2020,Yakult,20,0,1,0,0,0,0,0,0,113,25.1,23,1,13,0,36,4,0,10,8,2.84
709,21725139,2021,Yakult,64,7,1,0,28,35,0,0,0.875,268,62,55,1,25,3,63,2,0,19,19,2.76
710,21725139,2022,Yakult,51,1,2,1,16,17,0,0,0.333,198,46,45,4,16,2,37,2,1,22,19,3.72
711,21725139,2023,Yakult,26,1,0,0,2,3,0,0,1,133,31,31,4,10,2,13,1,0,13,13,3.77
712,21725139,2024,Yakult,6,0,0,0,1,1,0,0,0,28,6.1,7,0,3,0,4,0,0,0,0,0
713,21725139,2025,Rakuten,19,1,1,0,3,4,0,0,0.5,75,17.1,11,2,8,2,13,1,0,5,5,2.6
714,41745159,2024,ORIX,50,2,1,0,24,26,0,0,0.667,179,45.2,30,2,17,1,43,1,0,6,4,0.79
715,41745159,2025,ORIX,15,2,1,0,5,7,0,0,0.667,66,14.1,17,1,6,1,12,0,0,6,6,3.77
716,1705132,2017,SoftBank,2,0,0,0,0,0,0,0,0,12,2,5,0,1,0,2,0,0,3,3,13.5
717,1705132,2022,Yakult,10,2,1,0,0,0,0,0,0.667,200,46,48,4,17,6,44,2,0,21,21,4.11
718,1705132,2023,Yakult,29,6,4,0,2,2,1,1,0.6,411,101.1,83,10,29,9,83,1,0,38,34,3.02
719,1705132,2024,Yakult,40,6,6,11,2,8,0,0,0.5,309,77.2,64,6,23,1,66,4,0,22,22,2.55
720,1705132,2025,Yakult,18,0,3,0,3,3,0,0,0,89,19.1,19,4,13,0,20,0,0,8,8,3.72
721,31935155,2024,DeNA,1,0,1,0,0,0,0,0,0,18,2.2,7,0,3,0,3,0,0,5,5,16.88
722,81785150,2025,Hanshin,13,0,2,0,1,1,0,0,0,52,11.2,9,0,10,0,12,2,0,6,5,3.86
723,1705131,2011,Yokohama,8,1,4,0,0,0,0,0,0.2,198,47,42,2,20,2,39,1,0,13,12,2.3
724,1705131,2012,DeNA,19,4,12,0,0,0,1,1,0.25,498,112.2,108,10,59,2,95,4,0,57,46,3.67
725,1705131,2013,DeNA,3,2,1,0,0,1,0,0,0.667,93,19.1,27,2,6,5,10,0,0,16,16,7.45
726,1705131,2014,DeNA,49,2,3,2,14,16,0,0,0.4,267,62.1,61,4,23,1,59,4,0,29,24,3.47
727,1705131,2015,DeNA,28,3,2,1,0,3,0,0,0.6,138,33.1,22,1,16,3,28,4,0,10,9,2.43
728,1705131,2016,DeNA,1,0,0,0,0,0,0,0,0,12,1.2,4,0,3,0,2,0,0,4,4,21.6
729,1705131,2017,DeNA,4,0,0,0,0,0,0,0,0,30,8,5,0,4,0,3,3,0,2,2,2.25
730,1705131,2018,DeNA,13,0,0,0,1,1,0,0,0,75,16.2,17,2,9,0,15,1,0,9,9,4.86
731,1705131,2019,DeNA,53,5,3,0,9,14,0,0,0.625,299,69.1,62,9,28,2,81,3,0,37,37,4.8
732,1705131,2020,DeNA,42,3,4,0,10,13,0,0,0.429,191,46,36,5,22,4,51,1,0,18,16,3.13
733,1705131,2021,DeNA,18,1,1,0,0,1,0,0,0.5,125,29.2,24,1,13,1,37,1,0,18,17,5.16
734,1705131,2021,Lotte,25,2,0,2,17,19,0,0,1,106,25,18,0,17,0,19,2,0,4,4,1.44
735,1705131,2022,Lotte,6,0,0,0,0,0,0,0,0,22,5,5,0,3,0,4,1,0,1,1,1.8
736,1705131,2023,Lotte,3,0,0,0,0,0,0,0,0,13,3.2,1,0,2,0,2,0,0,0,0,0
737,1705131,2024,Lotte,41,3,1,1,10,13,0,0,0.75,165,41.2,31,2,12,3,21,1,0,7,7,1.51
738,71775139,2014,Hiroshima,20,2,5,0,0,0,0,0,0.286,366,83.1,93,9,31,6,50,3,2,45,37,4
739,71775139,2015,Hiroshima,7,0,1,0,1,1,0,0,0,75,16,19,3,7,1,10,1,0,10,8,4.5
740,71775139,2016,Hiroshima,27,2,2,0,0,1,0,0,0.5,351,80,79,9,37,1,52,0,0,47,40,4.5
741,71775139,2017,Hiroshima,35,9,5,0,2,6,0,0,0.643,494,116.1,111,7,44,4,97,1,0,51,47,3.64
742,71775139,2018,Hiroshima,24,8,4,0,0,0,1,0,0.667,524,120.1,129,13,41,4,86,2,0,60,57,4.26
743,71775139,2019,Hiroshima,27,8,8,0,3,4,1,1,0.5,498,118,107,11,41,4,96,1,0,50,46,3.51
744,71775139,2020,Hiroshima,20,8,6,0,0,0,2,1,0.571,544,130.2,116,11,44,0,106,4,0,46,43,2.96
745,71775139,2021,Hiroshima,25,13,9,0,0,0,2,0,0.591,647,149,150,18,51,8,102,4,1,73,63,3.81
746,71775139,2022,Hiroshima,26,6,9,0,0,1,0,0,0.4,609,140.1,147,13,53,8,121,1,0,55,52,3.33
747,71775139,2023,Hiroshima,26,8,8,0,0,0,3,3,0.5,706,174.1,142,8,49,10,129,2,0,58,49,2.53
748,71775139,2024,Hiroshima,23,7,10,0,0,0,1,1,0.412,529,131.2,115,12,29,4,95,1,0,49,47,3.21
749,71775139,2025,ORIX,9,4,2,0,0,0,1,0,0.667,260,65.1,53,1,21,3,48,0,1,16,16,2.2
750,91995153,2021,Hiroshima,53,0,1,37,0,0,0,0,0,201,52.1,23,1,28,1,81,1,1,5,5,0.86
751,91995153,2022,Hiroshima,48,0,2,31,6,6,0,0,0,185,48.1,22,0,15,2,59,1,0,8,8,1.49
752,91995153,2023,Hiroshima,55,3,7,18,15,18,0,0,0.3,210,52.1,42,4,19,1,51,2,0,18,17,2.92
753,91995153,2024,Hiroshima,60,0,6,38,12,12,0,0,0,214,55,33,3,16,2,65,3,0,14,12,1.96
754,91995153,2025,Hiroshima,21,1,0,8,7,8,0,0,1,83,20.1,13,0,8,0,22,0,0,9,8,3.54
755,21725155,2025,Seibu,3,0,0,0,0,0,0,0,0,17,3,5,0,3,0,4,0,0,3,3,9
756,41745155,2022,Hiroshima,12,0,0,0,1,1,0,0,0,44,9.2,11,0,4,1,11,0,1,7,7,6.52
757,41745155,2023,Hiroshima,5,0,1,0,0,0,0,0,0,69,12.2,21,1,10,0,13,2,0,15,15,10.66
758,41745155,2024,Hiroshima,53,4,3,0,3,7,0,0,0.571,244,59.2,40,2,20,3,67,0,0,15,14,2.11
759,51755134,2017,ORIX,55,6,3,2,25,31,0,0,0.667,226,53.1,39,2,26,2,62,3,0,26,25,4.22
760,51755134,2018,ORIX,39,1,1,0,17,18,0,0,0.5,145,34,37,3,12,0,26,1,0,17,17,4.5
761,51755134,2022,ORIX,27,2,2,1,5,7,0,0,0.5,106,26.2,20,3,9,0,21,2,0,8,7,2.36
762,51755134,2023,ORIX,12,1,5,0,0,1,0,0,0.167,122,26,33,2,16,1,20,1,0,20,19,6.58
763,51755134,2024,Nippon-Ham,2,0,0,0,0,0,0,0,0,9,2,1,0,2,0,1,0,0,1,1,4.5
764,51755134,2025,Seibu,6,1,0,0,0,1,0,0,1,25,5.1,6,0,3,0,2,1,0,6,6,10.13
765,61765155,2022,Nippon-Ham,1,0,0,0,1,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
766,61765155,2024,Nippon-Ham,5,0,0,0,0,0,0,0,0,25,6,3,1,5,0,1,0,0,3,3,4.5
767,91795155,2024,Yomiuri,4,0,0,0,0,0,0,0,0,20,5,4,0,2,1,3,0,0,2,2,3.6
768,11715134,2018,DeNA,13,6,6,0,0,1,0,0,0.5,267,59,67,10,33,1,42,1,0,38,37,5.64
769,11715134,2019,DeNA,9,0,6,0,0,0,0,0,0,173,35.2,45,3,27,0,29,2,1,26,23,5.8
770,11715134,2020,DeNA,6,2,1,0,0,0,0,0,0.667,127,29,29,4,11,1,25,0,0,15,15,4.66
771,11715134,2021,DeNA,16,2,7,0,0,0,0,0,0.222,353,76,91,9,41,2,67,3,0,47,42,4.97
772,11715134,2022,DeNA,17,2,2,0,1,2,0,0,0.5,254,55.2,56,4,30,5,39,7,0,24,20,3.23
773,11715134,2024,DeNA,23,2,1,0,5,7,0,0,0.667,103,22.1,18,0,18,0,20,3,0,7,5,2.01
774,93995150,2025,Yakult,7,1,4,0,0,0,0,0,0.2,166,39.1,36,3,13,3,31,3,0,13,13,2.97
775,43945159,2024,ORIX,53,5,3,23,14,19,0,0,0.625,211,53.1,36,1,18,1,58,0,0,13,12,2.03
776,43945159,2025,ORIX,21,2,3,8,4,6,0,0,0.4,87,20,18,0,6,2,27,0,0,7,6,2.7
777,41645151,2023,ORIX,2,0,0,0,0,0,0,0,0,8,2,1,0,1,0,2,0,0,0,0,0
778,41645151,2024,ORIX,4,0,0,0,0,0,0,0,0,25,5,8,1,2,0,5,0,0,5,4,7.2
779,71875157,2024,SoftBank,1,1,0,0,0,0,0,0,1,20,6,3,0,0,0,5,0,0,0,0,0
780,71875157,2025,SoftBank,7,1,1,0,0,0,0,0,0.5,151,35.1,31,3,11,3,17,0,0,10,9,2.29
781,13115159,2024,SoftBank,1,0,0,0,0,0,0,0,0,19,3,8,1,1,1,0,0,0,6,6,18
782,23125153,2023,Seibu,16,0,0,1,6,6,0,0,0,62,15.1,8,0,7,1,12,0,0,1,1,0.59
783,23125153,2024,Seibu,15,0,1,0,0,0,0,0,0,78,15.2,22,1,11,0,12,2,0,12,11,6.32
784,13015150,2025,Chunichi,20,1,3,1,11,12,0,0,0.25,77,18.2,13,2,6,2,14,1,0,9,6,2.89
785,23925134,2018,Chunichi,7,1,3,0,0,0,0,0,0.25,99,21.2,28,4,8,1,14,0,0,16,16,6.65
786,23925134,2019,Chunichi,43,1,4,8,14,15,0,0,0.2,171,40.2,34,2,14,2,48,1,0,13,12,2.66
787,23925134,2020,Chunichi,40,2,0,21,7,9,0,0,1,155,40,24,2,12,1,49,2,0,5,5,1.13
788,23925134,2021,Chunichi,49,1,4,23,0,1,0,0,0.2,178,48,26,1,10,1,59,1,1,11,11,2.06
789,23925134,2022,Chunichi,56,4,3,39,5,9,0,0,0.571,213,55.2,30,2,12,4,62,0,0,6,6,0.97
790,23925134,2023,Chunichi,48,3,1,32,9,12,0,0,0.75,173,46.2,31,1,4,0,62,0,0,4,2,0.39
791,23925134,2024,Chunichi,60,2,3,43,7,9,0,0,0.4,217,58,35,1,12,2,59,0,1,8,7,1.09
792,23925134,2025,Yomiuri,24,1,0,20,2,3,0,0,1,89,23.2,12,0,6,0,22,0,0,0,0,0
793,43145153,2023,Yakult,22,0,0,0,0,0,0,0,0,117,26.2,20,3,16,2,25,1,0,12,12,4.05
794,43145153,2024,Yakult,27,1,0,0,5,6,0,0,1,125,31.1,23,0,9,1,23,2,0,4,2,0.57
795,43145153,2025,Yakult,1,0,0,0,0,0,0,0,0,2,0.2,0,0,0,0,1,0,0,0,0,0
796,51855132,2020,Yomiuri,1,0,0,0,0,0,0,0,0,3,0.2,0,0,1,0,0,0,0,0,0,0
797,71675135,2012,Lotte,72,2,2,1,41,43,0,0,0.5,308,75.1,61,2,19,2,57,2,0,25,14,1.67
798,71675135,2013,Lotte,68,2,6,33,9,11,0,0,0.25,268,62,65,3,16,4,66,3,0,24,19,2.76
799,71675135,2014,Lotte,52,7,3,1,23,30,0,0,0.7,226,51,56,3,16,2,57,2,0,28,28,4.94
800,71675135,2015,Lotte,51,3,2,0,11,14,0,0,0.6,227,53,48,2,21,2,42,7,0,23,23,3.91
801,71675135,2016,Lotte,61,3,2,14,21,24,0,0,0.6,238,59,53,2,16,0,36,1,0,13,12,1.83
802,71675135,2017,Lotte,38,0,4,9,6,6,0,0,0,162,35.1,46,8,15,0,29,1,0,20,20,5.09
803,71675135,2018,Lotte,70,2,6,3,17,19,0,0,0.25,264,64.1,44,6,27,3,61,2,0,26,22,3.08
804,71675135,2019,Lotte,60,4,5,27,12,16,0,0,0.444,229,58.2,36,5,22,2,56,1,0,15,14,2.15
805,71675135,2020,Lotte,54,3,5,31,5,8,0,0,0.375,214,52,42,1,17,2,53,4,0,15,13,2.25
806,71675135,2021,Lotte,67,3,6,38,0,3,0,0,0.333,248,64.1,43,5,15,0,68,2,0,17,16,2.24
807,71675135,2022,Lotte,52,1,2,25,8,9,0,0,0.333,224,52,46,6,19,3,47,8,0,21,19,3.29
808,71675135,2023,Lotte,58,2,5,36,13,15,0,0,0.286,222,53.1,49,9,14,1,54,4,0,23,22,3.71
809,71675135,2024,Lotte,44,1,4,25,6,7,0,0,0.2,172,41.2,27,2,14,3,35,2,0,16,12,2.59
810,71675135,2025,Lotte,7,1,1,3,0,1,0,0,0.5,32,6.2,9,1,1,1,6,0,0,5,5,6.75
811,91895157,2023,Hiroshima,8,1,0,0,0,1,0,0,1,43,11,8,1,3,0,12,1,0,2,2,1.64
812,91895157,2024,Hiroshima,10,0,0,0,3,3,0,0,0,45,8.1,12,2,6,2,9,0,0,6,6,6.48
813,33135159,2024,Yomiuri,3,0,1,0,0,0,0,0,0,51,10.1,11,2,10,0,7,0,0,7,7,6.1
814,61265139,2014,Chunichi,67,9,1,2,24,33,0,0,0.9,321,81.1,50,3,28,4,104,1,0,20,20,2.21
815,61265139,2015,Chunichi,63,6,6,0,30,36,0,0,0.5,301,72.1,64,5,23,4,82,1,0,27,27,3.36
816,61265139,2016,Chunichi,62,6,6,0,16,22,0,0,0.5,239,54.2,58,3,17,3,55,1,0,22,17,2.8
817,61265139,2017,Chunichi,50,8,3,0,21,26,1,1,0.727,434,110,84,7,36,5,78,0,1,27,26,2.13
818,61265139,2018,Chunichi,40,2,5,0,9,11,0,0,0.286,187,41.1,54,6,17,1,28,1,0,30,30,6.53
819,61265139,2019,Chunichi,26,3,3,0,3,6,0,0,0.5,182,44.1,35,5,19,1,37,0,0,21,20,4.06
820,61265139,2020,Chunichi,26,4,0,0,7,11,0,0,1,105,26,22,2,8,1,18,0,0,8,8,2.77
821,61265139,2021,Chunichi,66,3,2,8,33,36,0,0,0.6,245,63.1,47,2,22,1,41,0,0,11,9,1.28
822,61265139,2022,SoftBank,31,3,3,1,14,17,0,0,0.5,122,30,27,4,8,0,22,0,0,8,7,2.1
823,61265139,2023,SoftBank,32,2,2,0,10,12,0,0,0.5,113,28,21,2,10,2,15,1,0,7,7,2.25
824,61265139,2024,SoftBank,40,1,1,0,6,7,0,0,0.5,168,40.2,37,2,10,3,24,0,0,17,16,3.54
825,21225137,2013,ORIX,17,4,6,0,0,0,0,0,0.4,316,73,65,5,35,2,44,3,1,35,34,4.19
826,21225137,2014,ORIX,21,8,1,0,0,0,0,0,0.889,468,113.2,95,7,45,2,88,7,1,41,35,2.77
827,21225137,2015,ORIX,18,3,6,0,0,1,0,0,0.333,360,80,81,8,47,1,42,3,0,42,38,4.28
828,21225137,2016,ORIX,28,7,9,0,0,1,1,0,0.438,563,132.2,128,10,41,3,82,5,0,52,48,3.26
829,21225137,2017,ORIX,23,3,12,0,0,0,0,0,0.2,552,133.1,133,16,32,2,72,6,1,70,66,4.46
830,21225137,2018,ORIX,8,2,1,0,0,0,0,0,0.667,158,36.1,40,6,15,0,23,0,0,22,21,5.2
831,21225137,2019,ORIX,5,0,4,0,0,0,0,0,0,104,22.2,26,3,9,3,13,0,0,16,14,5.56
832,21225137,2019,Chunichi,1,0,0,0,0,0,0,0,0,16,2.2,5,0,3,0,0,0,0,3,3,10.13
833,21225137,2020,Chunichi,15,3,7,0,0,0,0,0,0.3,319,73.1,86,9,17,2,50,4,0,33,33,4.05
834,21225137,2021,Chunichi,14,6,5,0,0,0,0,0,0.545,309,76,74,7,15,2,41,3,0,30,27,3.2
835,21225137,2022,Chunichi,19,6,7,0,0,0,0,0,0.462,404,100,96,4,18,2,51,0,0,38,37,3.33
836,21225137,2023,Chunichi,11,1,4,0,0,0,0,0,0.2,232,57.2,55,1,14,1,20,1,0,23,21,3.28
837,21225137,2024,Chunichi,17,5,6,0,0,0,2,0,0.455,381,93.1,85,8,24,2,50,2,0,33,32,3.09
838,21225137,2025,Chunichi,10,5,3,0,0,0,0,0,0.625,256,65.2,53,2,16,1,27,0,0,14,13,1.78
839,73175159,2024,Rakuten,7,0,0,0,0,0,0,0,0,64,15,14,2,9,0,8,0,0,6,6,3.6
840,73175159,2025,Rakuten,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0
841,1805157,2023,Yomiuri,8,1,1,0,2,2,0,0,0.5,85,19.1,18,3,8,0,17,0,0,8,7,3.26
842,1805157,2024,Yomiuri,2,0,0,0,0,0,0,0,0,9,1.1,2,1,3,0,1,0,0,2,2,13.5
843,13115155,2022,Rakuten,1,0,0,0,0,0,0,0,0,19,4,6,1,2,0,3,0,0,4,4,9
844,13115155,2023,Rakuten,6,1,2,0,0,0,0,0,0.333,78,18.2,15,0,8,0,13,1,0,9,8,3.86
845,13115155,2024,Rakuten,7,1,1,0,0,0,0,0,0.5,109,22.2,30,1,14,0,10,1,0,18,17,6.75
846,13115155,2025,Rakuten,8,1,3,0,1,2,0,0,0.25,86,19,21,2,12,0,16,0,0,12,12,5.68
847,73175153,2024,Chunichi,8,2,4,0,0,0,0,0,0.333,206,48.2,46,5,16,4,40,1,1,20,20,3.7
848,41845157,2023,SoftBank,3,0,1,0,0,0,0,0,0,31,6.1,8,0,3,1,4,0,0,5,5,7.11
849,41845157,2024,SoftBank,5,2,1,0,0,0,0,0,0.667,63,16,12,1,4,1,17,0,0,5,5,2.81
850,41845157,2025,SoftBank,14,1,1,0,1,2,0,0,0.5,105,25,20,0,9,3,24,2,0,4,4,1.44
851,3105159,2024,Yakult,3,1,1,0,0,0,1,1,0.5,60,14.1,17,2,1,1,12,0,0,7,7,4.4
852,23125159,2024,DeNA,10,0,0,0,1,1,0,0,0,50,10.2,10,0,6,2,3,0,0,7,7,5.91
853,93195153,2024,DeNA,1,0,0,0,0,0,0,0,0,22,5,6,0,3,0,4,0,0,2,2,3.6
854,73175155,2022,Hiroshima,50,4,2,0,4,8,0,0,0.667,240,55.2,58,5,15,3,54,0,0,23,22,3.56
855,73175155,2023,Hiroshima,13,0,3,1,8,8,0,0,0,50,10.1,13,2,7,0,6,0,0,6,5,4.35
856,73175155,2024,Hiroshima,12,0,1,0,0,0,0,0,0,50,12.2,9,1,5,0,10,0,0,4,4,2.84
857,81685138,2019,Seibu,16,7,4,0,0,0,0,0,0.636,384,85.1,87,11,46,2,65,8,0,47,43,4.54
858,81685138,2020,Seibu,20,6,7,0,0,0,0,0,0.462,452,103,89,19,56,2,66,2,0,55,50,4.37
859,81685138,2021,Seibu,28,10,8,0,0,0,1,1,0.556,638,149.2,137,15,64,4,130,4,0,63,63,3.79
860,81685138,2022,Seibu,21,7,6,0,0,0,1,0,0.538,536,129.2,106,8,44,3,104,3,0,49,46,3.19
861,81685138,2023,Seibu,20,6,8,0,0,0,1,0,0.429,496,116.2,102,14,48,5,89,3,1,48,45,3.47
862,81685138,2024,Seibu,34,1,9,0,6,6,0,0,0.1,284,66.1,54,11,29,2,41,1,0,32,29,3.93
863,61665130,2016,SoftBank,1,0,0,0,0,0,0,0,0,4,1,1,1,0,0,1,0,0,1,1,9
864,61665130,2017,SoftBank,15,2,4,0,0,0,0,0,0.333,263,58.1,61,5,29,2,43,1,0,31,31,4.78
865,61665130,2018,SoftBank,6,1,2,0,0,0,0,0,0.333,124,28.2,25,5,14,1,20,0,1,11,11,3.45
866,61665130,2019,SoftBank,7,1,1,0,0,0,0,0,0.5,146,33.2,35,2,11,0,32,1,0,18,15,4.01
867,61665130,2020,SoftBank,25,0,1,0,6,6,0,0,0,120,28.1,20,4,19,0,27,2,0,11,11,3.49
868,61665130,2021,SoftBank,33,3,3,0,4,7,0,0,0.5,306,73.2,64,9,28,2,59,0,0,33,31,3.79
869,61665130,2022,SoftBank,44,5,1,0,15,20,0,0,0.833,206,50.2,40,6,14,1,60,1,0,15,15,2.66
870,61665130,2023,SoftBank,53,2,2,0,25,27,0,0,0.5,189,47,32,5,17,0,60,1,0,16,14,2.68
871,61665130,2024,SoftBank,50,2,2,14,23,25,0,0,0.5,198,46.2,37,3,17,4,47,0,0,17,15,2.89
872,61665130,2025,SoftBank,17,0,0,0,16,16,0,0,0,61,17,6,0,4,2,21,1,0,1,1,0.53
873,61665151,2020,Seibu,2,0,0,0,0,0,0,0,0,12,2,5,0,2,0,0,0,0,3,3,13.5
874,61665151,2021,Seibu,5,0,0,0,0,0,0,0,0,22,4,5,0,5,1,1,0,0,5,5,11.25
875,61665151,2025,Nippon-Ham,3,0,0,0,0,0,0,0,0,22,4,8,1,2,0,5,0,0,4,3,6.75
876,33135155,2022,Nippon-Ham,1,0,1,0,0,0,0,0,0,6,1,2,0,1,0,0,0,0,2,2,18
877,33135155,2024,Nippon-Ham,5,0,0,0,1,1,0,0,0,22,4,4,0,6,0,5,0,0,3,1,2.25
878,61865157,2023,Chunichi,36,1,1,0,17,18,0,0,0.5,146,35.1,23,0,14,6,50,4,0,6,5,1.27
879,61865157,2024,Chunichi,59,2,3,0,41,43,0,0,0.4,214,54.1,38,0,17,3,57,2,0,9,8,1.33
880,61865157,2025,Chunichi,24,0,0,20,3,3,0,0,0,92,23.2,20,1,2,0,32,1,0,5,5,1.9
881,93295157,2023,Chunichi,8,3,1,0,0,0,0,0,0.75,179,44.1,31,3,18,2,20,1,0,11,11,2.23
882,93295157,2024,Chunichi,15,3,8,0,0,0,0,0,0.273,323,75.2,73,7,24,4,51,1,0,42,41,4.88
883,93295157,2025,Chunichi,3,1,2,0,0,0,0,0,0.333,73,17.2,17,5,3,0,8,0,0,13,13,6.62
884,1605133,2011,Rakuten,23,2,1,0,5,7,0,0,0.667,102,26.1,19,1,4,1,13,2,0,9,9,3.08
885,1605133,2012,Rakuten,23,8,10,0,0,1,2,0,0.444,633,154.2,142,12,36,5,108,5,0,55,53,3.08
886,1605133,2013,Rakuten,18,6,5,0,0,0,0,0,0.545,430,98.1,118,11,31,8,63,7,0,46,45,4.12
887,1605133,2014,Rakuten,14,2,9,0,0,0,0,0,0.182,327,72.2,84,4,25,7,51,0,0,41,39,4.83
888,1605133,2015,Rakuten,16,3,7,0,0,0,0,0,0.3,380,86.1,102,9,21,1,62,5,0,45,33,3.44
889,1605133,2016,Rakuten,26,9,9,0,0,0,1,1,0.5,678,155,181,14,32,8,116,5,1,80,74,4.3
890,1605133,2017,Rakuten,26,11,8,0,0,0,3,1,0.579,684,171.1,155,18,33,4,134,4,1,66,62,3.26
891,1605133,2018,Rakuten,14,2,6,0,0,0,0,0,0.25,340,79,88,12,23,3,41,1,0,42,40,4.56
892,1605133,2019,Rakuten,25,8,5,0,0,0,2,0,0.615,600,143.2,146,19,24,4,112,3,0,69,64,4.01
893,1605133,2020,Lotte,19,10,4,0,0,0,1,0,0.714,517,123,130,9,25,0,88,3,0,62,54,3.95
894,1605133,2021,Lotte,21,6,7,0,0,0,0,0,0.462,506,115.1,139,15,32,4,92,4,0,72,63,4.92
895,1605133,2022,Lotte,20,10,6,0,0,0,1,1,0.625,481,117.2,107,9,29,3,86,6,0,40,38,2.91
896,1605133,2023,Lotte,18,3,9,0,0,0,0,0,0.25,429,98.1,106,13,32,3,67,1,0,55,52,4.76
897,1605133,2024,Lotte,3,0,2,0,0,0,0,0,0,69,13.1,17,2,9,0,8,0,0,12,11,7.43
898,41245137,2013,DeNA,34,6,9,0,1,1,2,1,0.4,642,146.1,138,20,79,0,145,6,1,67,64,3.94
899,41245137,2014,DeNA,8,1,2,0,0,0,0,0,0.333,126,24,41,5,14,1,24,4,3,30,29,10.88
900,41245137,2015,DeNA,20,5,5,0,0,0,0,0,0.5,384,88,84,9,34,3,67,9,0,52,47,4.81
901,41245137,2016,DeNA,4,1,1,0,0,0,0,0,0.5,102,24,24,5,8,0,15,1,0,13,10,3.75
902,41245137,2017,DeNA,16,0,1,0,0,0,0,0,0,99,20.2,29,4,9,0,17,4,0,17,15,6.53
903,41245137,2018,DeNA,60,7,2,0,15,22,0,0,0.778,292,68,61,8,31,2,82,6,0,30,30,3.97
904,41245137,2019,DeNA,71,5,4,0,23,28,0,0,0.556,309,72.2,67,10,31,0,62,2,0,36,35,4.33
