SearchID,Year,League,Team,Role,G,GS,CG,SHO,W,L,SV,HLD,HP,IP,BF,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,K%,BB%,HR%,BABIP,LOB%,WL%,ERA,RA-,FIP-,RA9-WAR,WAR
104866,2005,CL,Yomiuri,RP,4,0,0,0,0,1,0,0,0,5.3,24,7,2,0,0,1,1,1,0,4,4,0.042,0,0.083,0.278,0.769,0,6.75,157,203,-0.1,-0.2
104866,2000,CL,Yomiuri,SP,1,1,0,0,0,1,0,,,3,16,6,1,2,0,0,2,0,0,3,3,0.125,0.125,0.063,0.455,0.758,0,9,211,174,-0.1,-0.1
104867,2015,CL,Chunichi,RP,4,0,0,0,0,0,0,0,0,4.3,23,8,1,2,0,0,1,0,0,7,7,0.043,0.087,0.043,0.389,0.349,,14.54,418,191,-0.4,-0.1
104867,2014,CL,Chunichi,SP,21,13,0,0,4,6,1,0,1,75,328,72,10,31,0,4,44,2,0,47,45,0.134,0.095,0.03,0.259,0.645,0.4,5.4,135,134,-0.5,-0.4
104867,2013,CL,Chunichi,SP,3,2,0,0,0,1,0,0,0,8.3,44,15,1,5,0,0,6,1,0,10,9,0.136,0.114,0.023,0.467,0.538,0,9.72,279,126,-0.5,0
104867,2012,CL,Chunichi,RP,16,0,0,0,0,0,0,0,0,21.3,93,26,3,6,0,1,13,2,0,18,18,0.14,0.065,0.032,0.343,0.521,,7.59,251,146,-0.9,-0.2
104867,2011,CL,Chunichi,SP,2,2,0,0,0,1,0,0,0,7,34,10,2,4,0,0,4,0,0,8,7,0.118,0.118,0.059,0.333,0.536,0,9,329,223,-0.5,-0.3
104867,2010,CL,Chunichi,SP,9,9,0,0,3,6,0,0,0,41.3,195,56,8,13,0,2,31,0,0,29,26,0.159,0.067,0.041,0.356,0.702,0.333,5.66,148,127,-0.4,0
104867,2009,CL,Chunichi,SP,24,24,0,0,10,8,0,0,0,151.3,655,159,14,45,2,9,83,7,0,78,68,0.127,0.069,0.021,0.299,0.698,0.556,4.04,123,117,0.2,0.7
104867,2006,CL,Chunichi,SP,25,21,2,1,13,6,0,0,1,154.7,636,155,12,33,2,3,107,6,0,51,48,0.168,0.052,0.019,0.307,0.804,0.684,2.79,76,98,3.9,2.1
104867,2005,CL,Chunichi,SP,16,16,2,0,5,7,0,0,0,98.3,439,123,4,40,1,2,65,4,0,49,43,0.148,0.091,0.009,0.372,0.728,0.417,3.94,107,95,0.9,1.6
104867,2004,CL,Chunichi,SP,14,10,0,0,3,3,0,,,53,238,64,7,21,0,2,38,7,0,27,24,0.16,0.088,0.029,0.343,0.777,0.5,4.08,101,113,0.6,0.3
104867,2003,CL,Chunichi,SP,6,6,1,0,1,4,0,,,29.7,153,48,5,16,1,0,23,0,1,31,26,0.15,0.105,0.033,0.413,0.579,0.2,7.89,214,123,-1,0.1
104867,2002,CL,Chunichi,SP,31,30,7,1,11,11,0,,,200.3,843,193,10,63,7,4,149,7,1,71,58,0.177,0.075,0.012,0.307,0.768,0.5,2.61,84,88,4.1,3.9
104867,2001,CL,Chunichi,SP,15,9,0,0,0,5,0,,,49.7,236,60,4,34,1,1,31,4,1,33,30,0.131,0.144,0.017,0.352,0.694,0,5.44,150,125,-0.6,0
104867,2000,CL,Chunichi,RP,9,1,0,0,0,1,0,,,17.3,95,36,5,7,0,2,9,1,0,32,27,0.095,0.074,0.053,0.437,0.342,0,14.02,403,169,-2,-0.5
104867,2007,CL,Chunichi,SP,29,26,3,0,12,7,0,0,0,171.7,717,173,9,50,4,4,105,5,0,67,64,0.146,0.07,0.013,0.311,0.746,0.632,3.36,87,94,3.4,2.7
104867,2008,CL,Chunichi,SP,12,9,1,0,3,4,0,2,2,56.3,255,67,5,20,0,1,30,2,0,27,21,0.118,0.078,0.02,0.325,0.753,0.429,3.36,108,116,0.5,0.3
104868,2000,CL,Hanshin,SP,1,1,0,0,0,0,0,,,1,6,1,1,2,0,0,0,1,0,1,1,0,0.333,0.167,0,1,,9,217,695,0,-0.2
104869,2000,CL,Chunichi,RP,4,0,0,0,0,0,0,,,5.3,30,11,0,3,0,1,5,1,0,6,6,0.167,0.1,0,0.524,0.6,,10.13,246,89,-0.3,0.1
104869,2001,CL,Chunichi,RP,1,0,0,0,0,0,0,,,1,7,2,0,2,0,0,2,0,0,3,3,0.286,0.286,0,0.667,0.25,,27,680,115,-0.2,0
104870,2005,PL,Nippon-Ham,RP,6,0,0,0,0,0,0,0,0,9.7,43,7,0,9,0,0,8,0,0,3,3,0.186,0.209,0,0.269,0.813,,2.79,63,104,0.2,0
104870,2003,PL,Nippon-Ham,RP,20,1,0,0,0,0,0,,,25.3,119,31,4,16,1,1,23,1,0,23,20,0.193,0.134,0.034,0.386,0.59,,7.11,157,108,-0.5,0.1
104870,2001,PL,Nippon-Ham,SP,26,7,0,0,1,6,0,,,54.3,257,43,11,52,0,2,40,3,0,43,38,0.156,0.202,0.043,0.222,0.662,0.143,6.29,143,148,-0.7,-0.8
104870,2004,PL,Nippon-Ham,RP,20,0,0,0,1,0,0,,,19,93,20,2,16,0,0,20,1,0,14,13,0.215,0.172,0.022,0.327,0.663,1,6.16,128,102,-0.2,0.1
104870,2002,PL,Nippon-Ham,RP,39,0,0,0,2,4,1,,,42,183,32,8,28,1,2,44,12,0,24,24,0.24,0.153,0.044,0.25,0.748,0.333,5.14,123,133,-0.3,-0.4
104870,2000,PL,Nippon-Ham,RP,2,0,0,0,0,0,0,,,2,8,0,0,2,0,0,2,2,0,1,0,0.25,0.25,0,0,0.5,,0,90,95,0,0
104871,2002,CL,Hiroshima,SP,21,6,1,0,5,3,0,,,63.3,276,60,12,31,4,5,60,1,0,33,32,0.217,0.112,0.043,0.293,0.795,0.625,4.55,114,134,0.2,-0.4
104871,2000,CL,Hiroshima,RP,23,2,0,0,2,3,0,,,40.7,188,41,8,21,1,4,42,2,1,25,23,0.223,0.112,0.043,0.303,0.748,0.4,5.09,126,126,-0.2,-0.2
104873,2013,CL,Yakult,RP,15,0,0,0,1,1,0,1,2,15.7,63,16,2,1,0,2,10,0,0,6,5,0.159,0.016,0.032,0.304,0.802,0.5,2.87,81,99,0.2,0.1
104873,2005,PL,Nippon-Ham,SP,12,12,0,0,2,6,0,0,0,60.3,288,79,8,36,0,0,31,5,0,49,42,0.108,0.125,0.028,0.338,0.636,0.25,6.27,166,131,-1.1,-0.1
104873,2012,CL,Yakult,RP,24,0,0,0,0,0,0,3,3,25.3,108,31,0,5,0,2,14,0,1,9,8,0.13,0.046,0,0.365,0.763,,2.84,94,79,0.2,0.4
104873,2003,PL,Nippon-Ham,SP,26,26,1,1,5,15,0,,,134,604,152,21,66,0,5,60,7,0,94,86,0.099,0.109,0.035,0.302,0.666,0.25,5.78,121,121,0.2,0.3
104873,2002,PL,Nippon-Ham,SP,23,23,5,2,9,11,0,,,156.7,639,145,12,37,0,6,90,6,3,66,60,0.141,0.058,0.019,0.281,0.713,0.45,3.45,91,88,2.7,2.9
104873,2001,PL,Nippon-Ham,SP,1,1,0,0,0,0,0,,,2,14,1,1,6,0,0,3,0,0,3,2,0.214,0.429,0.071,0,0.714,,9,272,377,-0.1,-0.2
104873,2000,PL,Nippon-Ham,RP,5,0,0,0,0,0,0,,,6,32,11,0,3,0,0,4,0,0,3,3,0.125,0.094,0,0.478,0.786,,4.5,90,71,0.1,0.1
104873,2004,PL,Nippon-Ham,SP,17,17,0,0,8,5,0,,,86.3,411,102,10,57,0,2,51,4,0,64,48,0.124,0.139,0.024,0.325,0.66,0.615,5,128,115,-0.2,0.5
104875,2013,CL,Hiroshima,RP,34,0,0,0,1,1,0,7,8,17.3,75,11,2,10,0,3,15,0,0,9,8,0.2,0.133,0.027,0.209,0.708,0.5,4.15,118,133,-0.1,-0.2
104875,2015,CL,Hiroshima,RP,1,0,0,0,0,0,0,0,0,0.3,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0.667,0.5,,27,751,86,-0.1,0
104875,2014,CL,Hiroshima,RP,12,0,0,0,0,1,0,0,0,10,46,11,2,2,0,3,6,1,0,6,4,0.13,0.043,0.043,0.273,0.758,0,3.6,127,149,-0.1,-0.2
104875,2012,CL,Hiroshima,RP,28,0,0,0,1,0,0,3,4,17.3,73,12,2,8,0,0,13,0,0,6,4,0.178,0.11,0.027,0.204,0.814,1,2.08,99,135,0.1,-0.2
104875,2004,CL,Hiroshima,SP,23,23,1,0,8,9,0,,,119.7,558,139,18,64,0,6,111,6,0,92,76,0.199,0.115,0.032,0.347,0.637,0.471,5.72,140,107,-0.8,1.2
104875,2006,CL,Hiroshima,RP,15,0,0,0,0,1,0,7,7,15.3,65,15,1,6,0,1,15,0,0,5,3,0.231,0.092,0.015,0.333,0.825,0,1.76,69,86,0.4,0.2
104875,2003,CL,Hiroshima,SP,7,7,0,0,2,2,0,,,38.3,170,37,10,16,0,2,34,0,0,25,23,0.2,0.094,0.059,0.26,0.732,0.5,5.4,125,140,0,-0.2
104875,2001,CL,Hiroshima,SP,8,6,0,0,2,3,0,,,29.3,140,43,5,12,0,2,24,1,0,27,24,0.171,0.086,0.036,0.422,0.6,0.4,7.36,193,118,-0.9,0.1
104875,2000,CL,Hiroshima,SP,10,9,0,0,1,4,0,,,42.3,188,55,4,15,1,0,20,2,0,26,20,0.106,0.08,0.021,0.354,0.683,0.2,4.25,126,104,0,0.5
104875,2007,CL,Hiroshima,RP,14,0,0,0,0,0,0,6,6,9,42,8,2,5,0,3,8,0,0,5,5,0.19,0.119,0.048,0.261,0.833,,5,114,168,0,-0.3
104875,2002,CL,Hiroshima,SP,14,9,0,0,1,7,0,,,56.7,244,61,8,22,0,1,53,3,1,32,32,0.217,0.09,0.033,0.34,0.714,0.125,5.08,124,110,0,0.4
104877,2001,CL,Yakult,RP,22,2,0,0,1,1,0,,,34.7,154,43,4,11,2,0,13,2,0,25,23,0.084,0.071,0.026,0.32,0.599,0.5,5.97,156,110,-0.7,0.1
104878,2001,PL,Kintetsu,RP,1,0,0,0,0,0,0,,,0.3,4,2,0,1,1,0,0,0,0,1,1,0,0.25,0,0.667,0.667,,27,578,65,-0.1,0
104881,2001,PL,Daiei,SP,7,7,0,0,2,4,0,,,31.3,138,34,7,12,0,1,16,0,1,22,20,0.116,0.087,0.051,0.27,0.672,0.333,5.74,137,137,-0.2,-0.2
104882,2001,PL,Nippon-Ham,SP,24,11,0,0,3,5,0,,,86.7,386,87,13,45,0,5,70,4,0,47,42,0.181,0.117,0.034,0.307,0.758,0.375,4.36,98,102,1.1,0.9
104883,2002,PL,Orix,SP,22,22,1,0,5,7,0,,,146.3,608,122,13,47,1,3,144,3,0,45,41,0.237,0.077,0.021,0.285,0.826,0.417,2.52,67,80,4.5,3.5
104883,2003,PL,Orix,SP,19,19,0,0,6,8,0,,,113.7,522,131,23,51,0,7,118,2,0,72,63,0.226,0.098,0.044,0.346,0.746,0.429,4.99,110,108,0.9,1.1
104883,2004,PL,Orix,SP,18,18,3,0,6,10,0,,,116.7,502,105,24,44,0,8,99,2,0,65,56,0.197,0.088,0.048,0.258,0.746,0.375,4.32,96,116,1.8,0.6
104883,2001,PL,Orix,RP,51,9,1,0,7,9,10,,,126.3,544,96,14,71,3,4,143,3,0,58,57,0.263,0.131,0.026,0.274,0.746,0.438,4.06,86,84,2.4,2.6
104884,2001,CL,Yokohama,SP,6,6,0,0,0,2,0,,,19,100,31,3,12,0,0,10,0,0,24,19,0.1,0.12,0.03,0.384,0.49,0,9,266,134,-1,-0.1
104886,2002,CL,Yakult,RP,42,4,0,0,2,3,0,,,71.7,298,55,5,30,0,0,58,8,3,33,28,0.195,0.101,0.017,0.255,0.667,0.4,3.52,106,97,0.3,0.7
104886,2001,CL,Yakult,SP,17,10,1,1,3,4,0,,,60.3,243,61,8,12,0,1,38,1,1,31,28,0.156,0.049,0.033,0.296,0.685,0.429,4.18,111,102,0.4,0.7
104886,2003,CL,Hiroshima,RP,14,2,0,0,0,1,0,,,22,103,26,3,13,1,2,16,3,1,21,19,0.155,0.126,0.029,0.354,0.543,0,7.77,183,123,-0.7,-0.1
104888,2001,CL,Yomiuri,SP,10,3,0,0,2,0,0,,,19,81,21,2,3,0,1,14,1,0,13,13,0.173,0.037,0.025,0.328,0.541,1,6.16,146,84,-0.3,0.4
104888,2002,CL,Yomiuri,RP,17,0,0,0,0,1,0,,,19.7,89,24,4,7,1,1,14,0,1,14,14,0.157,0.079,0.045,0.333,0.682,0,6.41,160,134,-0.5,-0.2
104889,2001,PL,Kintetsu,SP,18,18,2,0,10,4,0,,,107.7,460,117,11,28,2,2,59,3,0,53,50,0.128,0.061,0.024,0.302,0.714,0.714,4.18,95,86,1.7,2.3
104889,2002,PL,Kintetsu,SP,16,16,0,0,4,6,0,,,87.3,389,102,13,26,0,6,57,3,2,58,50,0.147,0.067,0.033,0.327,0.656,0.4,5.15,151,119,-0.9,0.4
104895,2002,CL,Yokohama,RP,44,0,0,0,2,3,0,,,39.3,175,43,5,15,3,3,43,2,0,23,21,0.246,0.086,0.029,0.355,0.704,0.4,4.81,130,97,-0.4,0.4
104895,2001,CL,Yokohama,RP,53,0,0,0,1,0,0,,,42.7,189,49,6,17,0,1,29,0,0,21,15,0.153,0.09,0.032,0.321,0.785,1,3.16,104,115,0.2,0
104895,2003,CL,Yokohama,RP,14,0,0,0,0,0,0,,,11.7,50,12,2,3,0,1,12,2,0,4,3,0.24,0.06,0.04,0.333,0.909,,2.31,64,102,0.2,0.1
104896,2001,CL,Yokohama,SP,26,26,0,0,3,13,0,,,127,548,129,9,48,3,4,95,4,0,65,62,0.173,0.088,0.016,0.314,0.689,0.188,4.39,108,88,1.1,2.5
104896,2002,CL,Yokohama,SP,24,21,2,1,4,8,0,,,131.3,563,130,17,41,4,3,90,3,0,59,55,0.16,0.073,0.03,0.285,0.766,0.333,3.77,100,114,1.6,0.8
104899,2001,PL,Seibu,RP,14,1,0,0,1,1,0,,,19.3,89,28,3,5,0,0,19,2,0,12,12,0.213,0.056,0.034,0.417,0.729,0.5,5.59,118,81,0,0.4
104902,2001,CL,Yakult,SP,12,12,0,0,5,3,0,,,66.3,293,73,5,34,1,4,30,0,0,29,28,0.102,0.116,0.017,0.324,0.788,0.625,3.8,95,118,1,0.3
104902,2002,CL,Yakult,SP,32,32,0,0,17,8,0,,,200.7,848,183,15,67,2,17,132,6,2,82,76,0.156,0.079,0.018,0.284,0.752,0.68,3.41,94,106,3.1,2
104902,2003,CL,Yakult,SP,20,19,0,0,5,9,0,,,100.7,455,119,15,39,1,8,48,5,1,74,66,0.105,0.086,0.033,0.313,0.634,0.357,5.9,146,129,-0.9,-0.1
104902,2005,PL,Rakuten,SP,18,18,0,0,2,12,0,0,0,95,446,116,12,51,1,9,42,3,1,73,68,0.094,0.114,0.027,0.325,0.647,0.143,6.44,152,134,-1.2,-0.3
104904,2009,PL,Seibu,RP,19,0,0,0,0,1,0,5,5,13,55,12,4,3,0,0,7,0,0,9,9,0.127,0.055,0.073,0.2,0.638,0,6.23,139,164,-0.2,-0.3
104904,2007,PL,Seibu,RP,47,0,0,0,4,2,0,23,27,44.7,180,40,3,12,1,0,35,2,0,12,11,0.194,0.067,0.017,0.291,0.837,0.667,2.22,60,84,1.4,0.8
104904,2008,PL,Seibu,RP,23,0,0,0,1,1,0,3,4,24,116,33,2,10,0,4,12,0,0,20,20,0.103,0.086,0.017,0.365,0.611,0.5,7.5,171,120,-0.7,-0.1
104904,2005,PL,Seibu,RP,28,2,0,0,1,2,0,2,3,40,174,43,5,13,0,3,42,1,0,22,22,0.241,0.075,0.029,0.365,0.712,0.333,4.95,106,89,0.1,0.5
104904,2004,PL,Seibu,SP,9,8,0,0,2,3,0,,,45.7,224,67,8,15,0,4,27,2,0,42,39,0.121,0.067,0.036,0.358,0.588,0.4,7.69,163,113,-0.8,0.3
104904,2003,PL,Seibu,SP,41,15,1,0,11,5,0,,,120.7,542,128,16,59,2,7,84,2,0,76,70,0.155,0.109,0.03,0.322,0.688,0.688,5.22,112,112,0.5,0.5
104904,2002,PL,Seibu,SP,41,17,1,1,10,2,0,,,140,574,128,17,34,2,4,94,1,0,51,49,0.164,0.059,0.03,0.274,0.809,0.833,3.15,81,103,3,1.3
104904,2001,PL,Seibu,SP,29,15,0,0,3,3,0,,,88,406,100,9,46,0,3,70,2,0,55,51,0.172,0.113,0.022,0.345,0.689,0.5,5.22,118,94,0.1,1.4
104904,2006,PL,Seibu,RP,45,0,0,0,4,1,1,21,25,52,223,47,1,17,2,1,42,0,0,16,10,0.188,0.076,0.004,0.297,0.77,0.8,1.73,66,69,1.5,1.5
104905,2001,CL,Hiroshima,RP,5,0,0,0,0,0,0,,,3,14,4,1,2,0,0,0,0,0,2,1,0,0.143,0.071,0.273,0.87,,3,140,229,0,-0.1
104909,2011,PL,Seibu,RP,4,0,0,0,0,1,0,0,0,3.7,17,4,1,2,2,0,3,0,0,2,2,0.176,0.118,0.059,0.3,0.87,0,4.91,144,152,-0.1,-0.1
104909,2010,PL,Seibu,RP,58,0,0,0,2,5,33,5,7,63,255,50,7,19,0,1,48,1,0,18,18,0.188,0.075,0.027,0.243,0.864,0.286,2.57,58,103,2.4,0.4
104909,2009,PL,Lotte,RP,55,0,0,0,8,5,15,15,23,65.7,254,41,8,19,2,3,73,2,0,16,16,0.287,0.075,0.031,0.229,0.907,0.615,2.19,51,87,2.8,1.1
104909,2008,PL,Lotte,RP,54,0,0,0,5,1,1,13,18,48.3,196,42,2,10,1,1,49,0,0,15,12,0.25,0.051,0.01,0.317,0.757,0.833,2.23,65,62,1.3,1.4
104909,2007,CL,Yakult,RP,29,0,0,0,1,2,1,7,8,39.3,159,30,2,12,0,2,38,2,1,13,10,0.239,0.075,0.013,0.283,0.752,0.333,2.29,68,73,0.9,0.8
104909,2005,CL,Yomiuri,RP,70,0,0,0,7,1,0,14,21,87.7,367,75,4,33,2,3,100,4,0,33,32,0.272,0.09,0.011,0.323,0.74,0.875,3.29,79,67,1.6,2.3
104909,2004,CL,Yomiuri,RP,62,0,0,0,5,3,5,,,77.7,330,76,9,22,2,9,83,1,0,25,23,0.252,0.067,0.027,0.332,0.869,0.625,2.67,62,83,2.3,1.4
104909,2003,PL,Lotte,RP,47,5,0,0,4,6,1,,,82.7,340,80,9,23,1,0,71,2,0,35,29,0.209,0.068,0.026,0.307,0.752,0.4,3.16,77,83,1.8,1.5
104909,2002,PL,Lotte,RP,47,7,0,0,4,6,2,,,96.7,385,76,14,20,4,3,102,2,0,38,37,0.265,0.052,0.036,0.262,0.768,0.4,3.44,88,87,1.5,1.6
104909,2001,PL,Lotte,SP,12,7,1,0,1,4,0,,,42,191,48,9,18,0,1,31,1,3,36,30,0.162,0.094,0.047,0.312,0.57,0.2,6.43,162,123,-0.8,0
104910,2001,PL,Lotte,SP,3,1,0,0,0,1,0,,,2,13,4,0,4,0,0,1,0,0,4,4,0.077,0.308,0,0.5,0.5,0,18,378,155,-0.3,0
104912,2009,PL,Seibu,RP,22,0,0,0,0,1,0,6,6,22.7,97,18,2,14,0,2,17,5,0,10,10,0.175,0.144,0.021,0.267,0.769,0,3.97,89,122,0.3,-0.1
104912,2008,PL,Seibu,RP,47,0,0,0,0,2,0,18,18,42.3,182,38,5,21,2,0,42,9,0,18,18,0.231,0.115,0.027,0.295,0.788,0,3.83,87,101,0.6,0.3
104912,2007,CL,Chunichi,RP,62,0,0,0,5,2,0,33,38,56,225,43,3,21,2,1,44,2,0,18,18,0.196,0.093,0.013,0.274,0.773,0.714,2.89,71,91,1.5,0.7
104912,2001,CL,Chunichi,RP,3,0,0,0,0,0,0,,,6,22,0,0,5,0,1,6,0,0,0,0,0.273,0.227,0,0,1,,0,0,113,0.3,0
104912,2005,CL,Chunichi,RP,57,0,0,0,10,3,1,17,27,63,272,60,4,30,2,2,65,3,0,22,22,0.239,0.11,0.015,0.333,0.81,0.769,3.14,75,88,1.5,1
104912,2004,CL,Chunichi,RP,63,0,0,0,9,4,0,,,75.3,304,60,6,26,1,2,85,4,0,19,17,0.28,0.086,0.02,0.297,0.867,0.692,2.03,50,75,2.8,1.7
104912,2003,CL,Chunichi,SP,40,12,0,0,4,6,0,,,97,398,79,9,27,2,3,96,10,0,39,36,0.241,0.068,0.023,0.281,0.726,0.4,3.34,82,82,1.9,1.9
104912,2002,CL,Chunichi,RP,7,0,0,0,0,0,0,,,10.7,51,15,2,4,1,1,10,0,0,12,11,0.196,0.078,0.039,0.382,0.465,,9.28,267,126,-0.6,-0.1
104912,2006,CL,Chunichi,RP,56,0,0,0,4,1,1,18,22,53,226,51,5,21,3,1,56,3,0,21,20,0.248,0.093,0.022,0.336,0.788,0.8,3.4,92,95,0.6,0.5
104914,2001,PL,Daiei,RP,1,0,0,0,0,0,0,,,1,10,6,1,0,0,0,0,0,0,6,6,0,0,0.1,0.556,0,,54,1170,192,-0.3,-0.1
104916,2001,PL,Nippon-Ham,SP,15,14,3,3,6,3,0,,,89,373,77,13,42,1,2,63,2,0,40,39,0.169,0.113,0.035,0.263,0.788,0.667,3.94,81,101,2,1.1
104916,2002,PL,Nippon-Ham,SP,21,21,1,0,7,11,0,,,135.3,570,132,13,48,2,4,84,3,0,68,64,0.147,0.084,0.023,0.296,0.7,0.389,4.26,109,99,1.1,1.8
104916,2003,PL,Nippon-Ham,SP,4,4,0,0,0,3,0,,,19.3,90,31,3,4,0,0,6,0,0,18,15,0.067,0.044,0.033,0.368,0.552,0,6.98,161,102,-0.3,0.3
104916,2004,PL,Nippon-Ham,RP,4,0,0,0,0,0,0,,,6,29,8,1,4,0,1,4,0,0,2,2,0.138,0.138,0.034,0.389,0.948,,3,58,136,0.1,-0.1
104916,2005,CL,Yomiuri,RP,6,0,0,0,0,1,0,1,1,6.7,38,12,0,5,3,1,5,1,0,5,5,0.132,0.132,0,0.5,0.722,0,6.75,157,75,-0.2,0.2
104917,2005,CL,Yomiuri,RP,7,0,0,0,0,0,0,0,0,7.3,37,15,1,1,0,0,5,0,0,8,8,0.135,0.027,0.027,0.483,0.548,,9.82,228,93,-0.3,0.1
104917,2003,PL,Nippon-Ham,RP,51,0,0,0,5,1,9,,,55.3,235,49,3,29,0,5,16,1,0,17,16,0.068,0.123,0.013,0.261,0.838,0.833,2.6,53,109,2.1,0.1
104917,2002,CL,Hanshin,RP,41,0,0,0,2,3,0,,,57,234,49,5,14,0,5,40,3,0,25,21,0.171,0.06,0.021,0.268,0.705,0.4,3.32,101,105,0.3,0.2
104917,2001,CL,Hanshin,RP,28,7,0,0,4,3,0,,,69.7,293,59,8,31,1,5,49,2,0,30,29,0.167,0.106,0.027,0.262,0.776,0.571,3.75,95,118,0.9,0
104917,2004,PL,Nippon-Ham,RP,19,0,0,0,1,0,0,,,21.7,95,22,2,7,0,2,7,1,0,6,4,0.074,0.074,0.021,0.27,0.887,1,1.66,48,106,0.8,0.1
104918,2001,CL,Yomiuri,RP,4,0,0,0,0,1,0,,,3.7,19,5,0,3,0,0,5,1,0,4,3,0.263,0.158,0,0.5,0.5,0,7.36,232,67,-0.3,0.1
104918,2002,CL,Yomiuri,RP,27,0,0,0,0,0,1,,,24,96,18,2,7,1,2,18,1,0,4,4,0.188,0.073,0.021,0.242,0.95,,1.5,38,95,0.9,0.2
104919,2001,PL,Orix,SP,15,14,1,0,4,3,0,,,73.3,316,52,7,47,0,3,82,3,0,35,32,0.259,0.149,0.022,0.265,0.727,0.571,3.93,89,88,1.4,1.4
104919,2002,PL,Orix,SP,25,25,1,1,6,13,0,,,164.3,695,149,13,62,3,10,120,4,2,70,66,0.173,0.089,0.019,0.297,0.745,0.316,3.61,93,96,2.6,2.4
104922,2008,PL,Softbank,SP,12,12,0,0,2,6,0,0,0,66.3,315,92,9,27,2,2,36,2,0,46,39,0.114,0.086,0.029,0.355,0.692,0.25,5.29,149,127,-0.7,0
104922,2007,CL,Yomiuri,SP,7,7,0,0,0,2,0,0,0,40.3,191,52,3,12,3,7,20,0,0,27,26,0.105,0.063,0.016,0.348,0.659,0,5.8,144,104,-0.3,0.5
104922,2001,PL,Kintetsu,SP,14,14,0,0,4,5,0,,,80,365,84,10,40,0,6,52,0,1,51,44,0.142,0.11,0.027,0.305,0.681,0.444,4.95,123,108,0.1,0.7
104922,2005,PL,Orix,SP,28,28,5,2,14,12,0,0,0,200,839,201,20,55,0,10,160,1,0,86,78,0.191,0.066,0.024,0.312,0.756,0.538,3.51,86,91,3.9,3.6
104922,2002,PL,Kintetsu,SP,32,32,5,4,17,10,0,,,216.7,899,205,21,41,1,21,182,2,1,94,91,0.202,0.046,0.023,0.298,0.728,0.63,3.78,98,87,2.9,4.4
104922,2006,CL,Yomiuri,SP,28,28,3,2,10,10,0,0,0,187.3,783,196,9,31,1,11,131,4,2,77,69,0.167,0.04,0.011,0.324,0.714,0.5,3.31,92,80,3.1,4.5
104922,2004,PL,Kintetsu,SP,24,24,6,0,8,8,0,,,170.7,721,173,22,55,1,8,112,6,0,85,74,0.155,0.076,0.031,0.296,0.736,0.5,3.9,87,98,3.4,2.3
104922,2003,PL,Kintetsu,SP,28,28,4,1,14,12,0,,,196,822,192,22,63,2,10,165,1,2,92,90,0.201,0.077,0.027,0.312,0.739,0.538,4.13,85,89,4.1,3.7
104923,2001,PL,Nippon-Ham,RP,1,0,0,0,0,0,0,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,-1,-1,-1,0,0
104924,2002,PL,Nippon-Ham,RP,33,3,1,0,0,4,0,,,38.7,170,44,8,12,0,1,29,0,0,23,21,0.171,0.071,0.047,0.308,0.742,0,4.89,129,121,-0.2,-0.1
104924,2003,PL,Nippon-Ham,RP,19,0,0,0,2,0,0,,,19.7,78,10,1,9,0,1,23,0,0,4,4,0.295,0.115,0.013,0.214,0.86,1,1.83,35,65,0.9,0.5
104924,2004,PL,Nippon-Ham,RP,23,0,0,0,1,1,0,,,35,138,26,5,10,0,0,26,1,0,17,14,0.188,0.072,0.036,0.226,0.655,0.5,3.6,84,96,0.5,0.3
104924,2001,PL,Nippon-Ham,RP,16,0,0,0,0,0,0,,,26.3,118,23,4,16,2,0,28,6,3,15,14,0.237,0.136,0.034,0.275,0.719,,4.78,103,88,0.1,0.3
104925,2001,CL,Chunichi,RP,6,0,0,0,0,0,1,,,8.7,41,10,2,6,0,0,6,0,0,8,8,0.146,0.146,0.049,0.296,0.606,,8.31,209,171,-0.4,-0.3
104926,2013,PL,Lotte,SP,6,6,0,0,0,4,0,0,0,25.3,125,34,2,9,1,4,9,0,0,19,13,0.072,0.072,0.016,0.333,0.633,0,4.62,171,124,-0.5,0
104926,2012,PL,Lotte,SP,13,13,1,0,4,4,0,0,0,69.7,302,80,7,13,0,2,22,0,0,36,34,0.073,0.043,0.023,0.29,0.692,0.5,4.39,135,125,-0.2,0.1
104926,2011,PL,Lotte,SP,24,24,1,0,7,9,0,0,0,132,566,139,11,39,0,6,43,1,0,58,54,0.076,0.069,0.019,0.284,0.747,0.438,3.68,121,139,0.3,-0.6
104926,2009,PL,Lotte,SP,25,21,3,0,3,13,0,1,1,144.3,621,144,9,46,3,13,74,0,1,69,65,0.119,0.074,0.014,0.293,0.704,0.188,4.05,101,102,1.6,1.7
104926,2010,PL,Lotte,SP,26,25,3,0,8,8,0,0,1,148.3,651,171,10,45,0,7,63,1,0,77,74,0.097,0.069,0.015,0.315,0.699,0.5,4.49,110,108,1,1.3
104926,2006,PL,Lotte,SP,23,23,4,0,5,11,0,0,0,147,638,155,12,35,2,14,105,0,0,79,71,0.165,0.055,0.019,0.314,0.668,0.313,4.35,122,98,0.3,2.1
104926,2007,PL,Lotte,SP,25,24,8,2,9,6,0,0,0,177,707,154,14,34,3,3,93,1,0,57,48,0.132,0.048,0.02,0.258,0.782,0.6,2.44,74,99,4.6,2.3
