playerId,Season,TeamKor,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
79334,2010,Nexen,3B,19,7,71 2/3,1,0,8,14,3,0.957,0,0,0,-
76430,2010,Nexen,P,17,7,45,1,0,3,7,0,0.909,0,0,0,-
70345,2010,Nexen,P,15,13,66 2/3,3,0,1,4,0,0.625,0,0,0,-
72321,2010,Nexen,P,14,7,35,1,2,3,13,1,0.941,0,0,0,-
75334,2010,Nexen,1B,14,7,61,1,0,65,4,7,0.986,0,0,0,-
74339,2010,Nexen,1B,14,4,42,1,0,40,5,3,0.978,0,0,0,-
71835,2010,Nexen,1B,11,2,40 2/3,0,0,45,2,4,1,0,0,0,-
79334,2010,Nexen,OF,10,4,45,1,0,14,1,1,0.938,0,0,0,-
72325,2010,Nexen,OF,9,8,67,0,0,20,0,0,1,0,0,0,-
77564,2010,Nexen,3B,9,6,54,1,0,5,10,0,0.938,0,0,0,-
79859,2010,Nexen,P,9,6,32 1/3,0,0,1,13,1,1,0,0,0,-
72333,2010,Nexen,P,9,0,11,0,0,1,1,0,1,0,0,0,-
70312,2010,Nexen,OF,8,1,20 1/3,0,0,4,0,0,1,0,0,0,-
74339,2010,Nexen,OF,8,2,25 1/3,0,0,4,0,0,1,0,0,0,-
70356,2010,Nexen,P,8,1,16 1/3,1,0,3,1,0,0.8,0,0,0,-
97350,2010,Nexen,OF,8,5,49 1/3,0,0,7,0,0,1,0,0,0,-
79365,2010,Nexen,C,7,0,13,0,0,17,1,1,1,0,1,1,50
78725,2010,Nexen,OF,7,0,15 2/3,0,0,3,0,0,1,0,0,0,-
72303,2010,Nexen,SS,6,0,12 1/3,0,0,0,5,2,1,0,0,0,-
60304,2010,Nexen,2B,6,1,17,0,0,7,7,2,1,0,0,0,-
79358,2010,Nexen,P,5,4,15,0,0,0,2,0,1,0,0,0,-
60339,2010,Nexen,P,5,0,7 2/3,0,0,0,1,1,1,0,0,0,-
79300,2010,Nexen,2B,5,1,14,0,0,6,6,3,1,0,0,0,-
72325,2010,Nexen,OF,4,0,12 2/3,0,0,1,0,0,1,0,0,0,-
75143,2010,Nexen,OF,4,0,4,0,0,0,0,0,-,0,0,0,-
71433,2010,Nexen,P,4,0,9 2/3,0,0,2,1,0,1,0,0,0,-
79300,2010,Nexen,SS,3,0,4,0,0,2,1,1,1,0,0,0,-
75143,2010,Nexen,OF,2,0,4,0,0,0,0,0,-,0,0,0,-
60304,2010,Nexen,SS,2,2,16 2/3,0,0,3,5,1,1,0,0,0,-
72313,2010,Nexen,OF,2,0,4 1/3,0,0,0,0,0,-,0,0,0,-
73363,2010,Nexen,3B,1,0,3-Jan,0,0,0,0,0,-,0,0,0,-
98330,2010,Nexen,P,1,1,3 1/3,0,0,0,1,0,1,0,0,0,-
79300,2010,Nexen,3B,1,0,1,0,0,0,0,0,-,0,0,0,-
74339,2010,Nexen,3B,1,0,1,0,0,0,0,0,-,0,0,0,-
71347,2010,Nexen,OF,1,0,1,0,0,0,0,0,-,0,0,0,-
72313,2010,Nexen,OF,1,0,1,0,0,0,0,0,-,0,0,0,-
72860,2010,Hanwha,SS,125,122,963,5,0,170,346,70,0.99,0,0,0,-
74729,2010,Hanwha,OF,122,121,1046,4,0,206,2,1,0.981,0,0,0,-
98742,2010,Hanwha,C,116,79,668 1/3,4,1,518,63,3,0.993,5,77,31,28.7
70240,2010,Hanwha,2B,113,100,806,15,0,239,269,67,0.971,0,0,0,-
78739,2010,Hanwha,C,80,44,390,2,0,253,21,4,0.993,2,53,16,23.2
72139,2010,Hanwha,OF,77,46,419 1/3,0,0,92,1,0,1,0,0,0,-
76753,2010,Hanwha,3B,76,71,602,8,0,49,135,12,0.958,0,0,0,-
78745,2010,Hanwha,OF,72,35,318,3,0,65,6,2,0.959,0,0,0,-
96610,2010,Hanwha,1B,71,69,567 2/3,5,0,584,42,56,0.992,0,0,0,-
98420,2010,Hanwha,OF,67,46,398 2/3,0,0,82,1,0,1,0,0,0,-
99737,2010,Hanwha,P,56,0,80,0,0,3,11,1,1,0,0,0,-
98420,2010,Hanwha,OF,52,39,306 2/3,1,0,71,0,0,0.986,0,0,0,-
70329,2010,Hanwha,P,47,0,44,0,0,5,5,0,1,0,0,0,-
78756,2010,Hanwha,SS,47,9,156 1/3,0,0,26,55,13,1,0,0,0,-
71610,2010,Hanwha,OF,46,38,318 1/3,1,0,86,3,0,0.989,0,0,0,-
75750,2010,Hanwha,P,46,0,46,0,0,4,8,1,1,0,0,0,-
73750,2010,Hanwha,P,46,0,58,0,1,2,8,1,1,0,0,0,-
78756,2010,Hanwha,2B,43,18,201,0,0,52,57,12,1,0,0,0,-
79746,2010,Hanwha,P,42,0,45,0,0,2,7,0,1,0,0,0,-
60729,2010,Hanwha,P,41,17,132 1/3,1,0,13,24,1,0.974,0,0,0,-
78756,2010,Hanwha,3B,41,26,223 1/3,2,0,25,50,5,0.974,0,0,0,-
75706,2010,Hanwha,2B,31,11,106 1/3,2,0,29,38,9,0.971,0,0,0,-
75706,2010,Hanwha,1B,30,13,140,2,0,140,12,13,0.987,0,0,0,-
76757,2010,Hanwha,P,29,27,142 1/3,0,2,13,32,3,1,0,0,0,-
75706,2010,Hanwha,3B,29,14,147 2/3,4,0,10,39,1,0.925,0,0,0,-
76746,2010,Hanwha,1B,26,22,191 2/3,2,0,194,10,18,0.99,0,0,0,-
72139,2010,Hanwha,OF,26,16,144 2/3,2,0,29,1,0,0.938,0,0,0,-
76715,2010,Hanwha,P,25,25,192 2/3,1,0,4,34,3,0.974,0,0,0,-
60713,2010,Hanwha,P,25,8,63,0,0,1,5,1,1,0,0,0,-
75730,2010,Hanwha,P,25,0,17,0,0,2,1,0,1,0,0,0,-
97103,2010,Hanwha,3B,24,18,138,2,0,11,34,3,0.957,0,0,0,-
78745,2010,Hanwha,OF,24,8,102,1,0,37,0,0,0.974,0,0,0,-
60724,2010,Hanwha,OF,21,13,113,1,0,28,3,2,0.969,0,0,0,-
97336,2010,Hanwha,P,21,11,54 1/3,1,3,1,8,0,0.9,0,0,0,-
74620,2010,Hanwha,P,20,2,25 2/3,0,0,1,3,0,1,0,0,0,-
74756,2010,Hanwha,C,19,8,86 2/3,1,1,52,5,1,0.983,0,16,2,11.1
76759,2010,Hanwha,P,17,11,45 1/3,0,0,1,6,0,1,0,0,0,-
70364,2010,Hanwha,OF,17,13,102,0,0,15,0,0,1,0,0,0,-
98776,2010,Hanwha,P,15,0,8 2/3,0,0,1,1,0,1,0,0,0,-
70240,2010,Hanwha,1B,15,8,70 1/3,0,0,63,3,10,1,0,0,0,-
75762,2010,Hanwha,1B,15,11,81 2/3,0,0,88,7,4,1,0,0,0,-
60726,2010,Hanwha,P,15,13,59,1,0,5,14,1,0.95,0,0,0,-
73725,2010,Hanwha,OF,13,4,45,1,0,11,0,0,0.917,0,0,0,-
79764,2010,Hanwha,P,13,1,16 1/3,0,0,1,2,0,1,0,0,0,-
74731,2010,Hanwha,P,12,0,18 1/3,1,0,1,3,0,0.8,0,0,0,-
74748,2010,Hanwha,P,12,0,14 1/3,0,0,1,4,0,1,0,0,0,-
78762,2010,Hanwha,2B,12,3,39,1,0,13,10,4,0.958,0,0,0,-
77733,2010,Hanwha,1B,9,3,41,0,0,35,3,2,1,0,0,0,-
77748,2010,Hanwha,P,9,8,40 1/3,1,1,2,2,0,0.8,0,0,0,-
60727,2010,Hanwha,P,9,5,29 2/3,1,0,1,7,1,0.889,0,0,0,-
70364,2010,Hanwha,1B,9,4,37 1/3,0,0,41,4,4,1,0,0,0,-
78762,2010,Hanwha,SS,9,1,29 1/3,0,0,5,8,1,1,0,0,0,-
71610,2010,Hanwha,1B,8,2,30,1,0,22,2,4,0.96,0,0,0,-
79705,2010,Hanwha,3B,8,3,39 1/3,1,0,7,10,1,0.944,0,0,0,-
78745,2010,Hanwha,OF,8,0,14 2/3,0,0,7,0,0,1,0,0,0,-
79758,2010,Hanwha,P,8,0,9,0,0,1,0,0,1,0,0,0,-
93715,2010,Hanwha,P,7,1,4 2/3,0,0,0,1,0,1,0,0,0,-
76753,2010,Hanwha,SS,7,0,11,0,0,0,5,2,1,0,0,0,-
60724,2010,Hanwha,OF,7,1,21,0,0,6,0,0,1,0,0,0,-
73725,2010,Hanwha,OF,7,4,47,0,0,16,0,0,1,0,0,0,-
75762,2010,Hanwha,OF,6,4,31,0,0,10,0,0,1,0,0,0,-
78762,2010,Hanwha,3B,6,0,12,0,0,1,5,0,1,0,0,0,-
60724,2010,Hanwha,OF,5,3,24 2/3,0,0,5,0,0,1,0,0,0,-
78768,2010,Hanwha,C,5,2,17 1/3,0,0,9,0,1,1,0,5,0,0
76435,2010,Hanwha,2B,5,0,14,0,0,3,3,1,1,0,0,0,-
75706,2010,Hanwha,SS,5,1,9 2/3,1,0,3,2,0,0.833,0,0,0,-
72139,2010,Hanwha,OF,4,2,18,0,0,5,0,0,1,0,0,0,-
75739,2010,Hanwha,OF,3,2,17,0,0,4,0,0,1,0,0,0,-
93225,2010,Hanwha,C,3,0,7,0,0,10,0,0,1,0,0,0,-
79704,2010,Hanwha,2B,2,0,2,0,0,1,2,1,1,0,0,0,-
71610,2010,Hanwha,OF,2,0,2,0,0,1,0,0,1,0,0,0,-
60764,2010,Hanwha,P,2,2,2,0,0,0,2,0,1,0,0,0,-
76763,2010,Hanwha,P,2,0,2,0,0,0,0,0,-,0,0,0,-
74761,2010,Hanwha,P,2,0,3,0,0,0,1,0,1,0,0,0,-
76435,2010,Hanwha,3B,2,0,4,0,0,0,0,0,-,0,0,0,-
60759,2010,Hanwha,OF,1,0,2,0,0,0,0,0,-,0,0,0,-
60759,2010,Hanwha,OF,1,0,5,0,0,0,0,0,-,0,0,0,-
79705,2010,Hanwha,1B,1,0,1,0,0,0,0,0,-,0,0,0,-
97103,2010,Hanwha,2B,1,0,1,0,0,0,0,0,-,0,0,0,-
78730,2010,Hanwha,P,1,0,0,0,0,0,0,0,-,0,0,0,-
93225,2010,Hanwha,1B,1,1,3,0,0,3,0,1,1,0,0,0,-
73725,2010,Hanwha,1B,1,0,1,0,0,1,0,0,1,0,0,0,-
70240,2010,Hanwha,3B,1,0,3,0,0,0,1,0,1,0,0,0,-
74729,2010,Hanwha,1B,1,0,1,0,0,0,0,0,-,0,0,0,-
72139,2010,Hanwha,1B,1,0,3-Feb,0,0,0,0,0,-,0,0,0,-
70612,2009,KIA,C,120,112,957 1/3,5,0,765,53,8,0.994,3,112,33,22.8
70646,2009,KIA,3B,115,115,888 1/3,20,0,89,216,19,0.938,0,0,0,-
72606,2009,KIA,SS,114,106,911 2/3,11,0,132,344,64,0.977,0,0,0,-
77623,2009,KIA,1B,114,113,986 2/3,5,0,1136,54,93,0.996,0,0,0,-
79608,2009,KIA,2B,103,90,766,9,0,167,244,56,0.979,0,0,0,-
93607,2009,KIA,OF,103,69,702,2,0,149,0,0,0.987,0,0,0,-
74103,2009,KIA,3B,78,4,177 2/3,2,0,12,47,4,0.967,0,0,0,-
78629,2009,KIA,OF,72,52,450,1,0,88,6,2,0.989,0,0,0,-
71207,2009,KIA,OF,65,56,491,0,0,117,4,2,1,0,0,0,-
76639,2009,KIA,P,63,0,94,1,0,5,18,0,0.958,0,0,0,-
99639,2009,KIA,P,57,0,67 1/3,3,1,3,22,2,0.893,0,0,0,-
96610,2009,KIA,OF,55,49,368 1/3,1,0,62,4,0,0.985,0,0,0,-
78629,2009,KIA,OF,54,44,359 1/3,0,0,63,2,0,1,0,0,0,-
74163,2009,KIA,OF,50,40,361 2/3,0,0,69,1,0,1,0,0,0,-
71207,2009,KIA,OF,46,17,209 1/3,0,0,36,1,1,1,0,0,0,-
96616,2009,KIA,2B,46,24,266 2/3,3,0,54,110,22,0.982,0,0,0,-
78603,2009,KIA,SS,45,24,250 2/3,10,0,36,104,18,0.933,0,0,0,-
73602,2009,KIA,C,44,19,207 1/3,2,0,157,8,3,0.988,0,16,6,27.3
75668,2009,KIA,P,41,9,95 2/3,1,0,3,20,1,0.958,0,0,0,-
76653,2009,KIA,P,36,1,35 2/3,1,0,1,4,0,0.833,0,0,0,-
79644,2009,KIA,P,29,26,191 1/3,0,1,10,24,2,1,0,0,0,-
77637,2009,KIA,P,29,24,148 2/3,0,0,6,19,1,1,0,0,0,-
73632,2009,KIA,P,29,1,38 2/3,1,1,2,7,1,0.9,0,0,0,-
75620,2009,KIA,P,27,16,121 2/3,3,0,7,22,2,0.906,0,0,0,-
79650,2009,KIA,P,26,25,161 1/3,0,0,13,24,4,1,0,0,0,-
76610,2009,KIA,P,26,0,34,0,1,1,11,0,1,0,0,0,-
93607,2009,KIA,OF,25,21,175,0,0,36,2,1,1,0,0,0,-
74103,2009,KIA,2B,24,9,94,4,0,18,34,8,0.929,0,0,0,-
71207,2009,KIA,OF,23,19,124,0,0,32,2,0,1,0,0,0,-
97236,2009,KIA,P,21,0,8 2/3,0,0,1,1,0,1,0,0,0,-
78640,2009,KIA,P,21,15,79 1/3,0,1,1,12,2,1,0,0,0,-
77641,2009,KIA,P,20,0,32,1,0,2,0,0,0.667,0,0,0,-
70117,2009,KIA,OF,20,14,125 1/3,0,0,24,0,0,1,0,0,0,-
78666,2009,KIA,OF,19,9,80 1/3,0,0,18,0,0,1,0,0,0,-
70626,2009,KIA,1B,17,15,121,1,0,99,8,11,0.991,0,0,0,-
79608,2009,KIA,3B,14,8,79 2/3,2,0,12,12,2,0.923,0,0,0,-
78666,2009,KIA,OF,13,0,35,0,0,6,0,0,1,0,0,0,-
78603,2009,KIA,2B,12,8,47 1/3,1,0,9,11,2,0.952,0,0,0,-
77648,2009,KIA,OF,12,3,46,0,0,10,0,0,1,0,0,0,-
79621,2009,KIA,P,11,1,11 1/3,0,0,0,2,0,1,0,0,0,-
93626,2009,KIA,P,10,10,44 2/3,0,0,2,5,0,1,0,0,0,-
71184,2009,KIA,C,10,2,34 1/3,0,0,24,1,0,1,0,5,1,16.7
70646,2009,KIA,1B,9,1,23 2/3,1,0,28,1,3,0.967,0,0,0,-
72606,2009,KIA,3B,9,5,47,0,0,3,11,1,1,0,0,0,-
96610,2009,KIA,1B,9,4,51 2/3,1,0,36,3,2,0.975,0,0,0,-
73629,2009,KIA,P,8,0,12,0,0,2,0,0,1,0,0,0,-
76650,2009,KIA,P,7,2,8 2/3,0,0,0,0,0,-,0,0,0,-
78666,2009,KIA,2B,7,2,25,1,0,9,7,2,0.941,0,0,0,-
72559,2009,KIA,OF,6,3,33,0,0,9,0,0,1,0,0,0,-
78666,2009,KIA,1B,6,0,10,0,0,10,1,1,1,0,0,0,-
96616,2009,KIA,SS,5,3,22,1,0,3,7,1,0.909,0,0,0,-
74103,2009,KIA,SS,5,0,9 2/3,0,0,2,5,0,1,0,0,0,-
76638,2009,KIA,P,5,0,2,0,0,0,0,0,-,0,0,0,-
72559,2009,KIA,OF,4,1,13 2/3,0,0,7,0,0,1,0,0,0,-
75635,2009,KIA,P,4,2,8 2/3,0,0,2,0,0,1,0,0,0,-
79617,2009,KIA,P,4,1,3 1/3,0,0,0,1,0,1,0,0,0,-
78650,2009,KIA,P,3,0,4,0,0,0,2,0,1,0,0,0,-
73657,2009,KIA,P,3,0,4,0,0,0,0,0,-,0,0,0,-
70117,2009,KIA,OF,3,1,12,0,0,4,0,0,1,0,0,0,-
73827,2009,KIA,3B,2,0,3,0,0,0,1,0,1,0,0,0,-
73827,2009,KIA,SS,2,0,5,0,0,0,2,0,1,0,0,0,-
71610,2009,KIA,OF,1,0,1,0,0,0,0,0,-,0,0,0,-
70646,2009,KIA,OF,1,1,10,0,0,1,0,0,1,0,0,0,-
92304,2009,KIA,1B,1,0,2,0,0,0,0,0,-,0,0,0,-
93607,2009,KIA,1B,1,0,1,0,0,1,0,1,1,0,0,0,-
93607,2009,KIA,3B,1,1,3 1/3,0,0,0,0,0,-,0,0,0,-
70117,2009,KIA,1B,1,0,3,0,0,3,0,1,1,0,0,0,-
71857,2009,SK,OF,133,131,1161 2/3,6,0,197,8,1,0.972,0,0,0,-
75808,2009,SK,2B,125,121,1025 1/3,16,0,261,338,93,0.974,0,0,0,-
73209,2009,SK,SS,118,109,989 1/3,15,0,153,327,78,0.97,0,0,0,-
74846,2009,SK,1B,104,56,604 1/3,6,0,576,44,78,0.99,0,0,0,-
71837,2009,SK,OF,101,89,823 2/3,5,0,194,8,3,0.976,0,0,0,-
75847,2009,SK,3B,97,95,842,9,0,67,196,26,0.967,0,0,0,-
71842,2009,SK,C,88,67,614,7,2,568,32,8,0.988,8,38,18,32.1
96362,2009,SK,OF,86,61,443 1/3,2,0,92,1,1,0.979,0,0,0,-
74846,2009,SK,OF,80,56,446 2/3,1,0,107,2,1,0.991,0,0,0,-
71848,2009,SK,OF,70,16,286 1/3,1,0,52,3,2,0.982,0,0,0,-
70820,2009,SK,P,68,1,106,0,0,0,13,1,1,0,0,0,-
92809,2009,SK,C,65,60,519 2/3,3,0,431,32,7,0.994,1,34,19,35.8
74857,2009,SK,P,62,0,56 1/3,1,0,1,10,1,0.917,0,0,0,-
71801,2009,SK,P,56,0,52 2/3,0,0,1,5,0,1,0,0,0,-
72862,2009,SK,P,51,0,47,1,0,2,7,2,0.9,0,0,0,-
73228,2009,SK,P,49,11,133 1/3,0,0,9,14,0,1,0,0,0,-
94629,2009,SK,1B,48,46,287,2,0,273,11,30,0.993,0,0,0,-
72523,2009,SK,P,39,19,126 2/3,3,0,6,15,0,0.875,0,0,0,-
96362,2009,SK,OF,36,30,202 1/3,0,0,43,0,0,1,0,0,0,-
71848,2009,SK,OF,36,14,170 1/3,0,0,40,1,1,1,0,0,0,-
92207,2009,SK,1B,34,8,116 2/3,0,0,112,5,12,1,0,0,0,-
73801,2009,SK,P,31,29,149 1/3,1,0,14,17,3,0.969,0,0,0,-
77609,2009,SK,3B,30,22,204,1,0,21,48,3,0.986,0,0,0,-
71845,2009,SK,P,28,7,61 1/3,0,0,6,8,0,1,0,0,0,-
79854,2009,SK,P,28,23,126,0,1,7,20,2,1,0,0,0,-
77609,2009,SK,SS,27,13,129,1,0,21,41,9,0.984,0,0,0,-
91848,2009,SK,P,25,2,33 1/3,0,0,1,7,0,1,0,0,0,-
78813,2009,SK,3B,24,9,106 1/3,1,0,7,20,1,0.964,0,0,0,-
77829,2009,SK,P,21,21,138 1/3,0,0,6,16,0,1,0,0,0,-
78813,2009,SK,1B,21,10,77,1,0,84,3,6,0.989,0,0,0,-
79858,2009,SK,P,20,16,105 2/3,3,2,6,18,2,0.889,0,0,0,-
78813,2009,SK,SS,18,11,82 2/3,2,0,14,24,9,0.95,0,0,0,-
70408,2009,SK,2B,17,6,75,0,0,22,23,8,1,0,0,0,-
78843,2009,SK,P,16,0,19,0,0,1,3,1,1,0,0,0,-
77609,2009,SK,2B,15,4,56,1,0,15,18,8,0.971,0,0,0,-
98808,2009,SK,OF,15,10,100 1/3,0,0,17,1,0,1,0,0,0,-
79817,2009,SK,P,14,0,17,1,0,1,5,0,0.857,0,0,0,-
92501,2009,SK,P,13,0,8,0,0,2,1,0,1,0,0,0,-
96441,2009,SK,1B,13,6,45 2/3,0,0,41,3,4,1,0,0,0,-
98808,2009,SK,OF,12,0,34,0,0,5,0,0,1,0,0,0,-
71848,2009,SK,OF,11,1,35 2/3,0,0,6,1,0,1,0,0,0,-
79868,2009,SK,C,10,3,49,2,0,39,3,2,0.955,0,7,2,22.2
70408,2009,SK,1B,9,3,35,0,0,31,6,2,1,0,0,0,-
96441,2009,SK,2B,9,1,28,0,0,5,9,2,1,0,0,0,-
78813,2009,SK,OF,7,0,12,0,0,3,0,0,1,0,0,0,-
78813,2009,SK,2B,6,0,7 2/3,0,0,2,2,1,1,0,0,0,-
70408,2009,SK,3B,6,2,25,1,0,3,5,0,0.889,0,0,0,-
70855,2009,SK,P,6,2,7,0,0,1,2,0,1,0,0,0,-
78892,2009,SK,C,6,3,23 1/3,0,0,17,1,0,1,0,0,0,-
90350,2009,SK,P,5,0,4 1/3,0,0,0,0,0,-,0,0,0,-
72131,2009,SK,OF,4,0,5,0,0,1,0,0,1,0,0,0,-
94107,2009,SK,1B,4,0,7,0,0,9,0,0,1,0,0,0,-
76849,2009,SK,OF,4,0,10,0,0,1,0,0,1,0,0,0,-
99137,2009,SK,P,4,1,3 2/3,0,0,0,0,0,-,0,0,0,-
75808,2009,SK,SS,4,0,10,0,0,2,3,0,1,0,0,0,-
78813,2009,SK,OF,3,0,4,0,0,0,1,0,1,0,0,0,-
78813,2009,SK,OF,3,0,2 2/3,0,0,1,0,0,1,0,0,0,-
97103,2009,SK,3B,3,3,23,0,0,0,6,0,1,0,0,0,-
97103,2009,SK,1B,3,2,9 2/3,0,0,7,3,0,1,0,0,0,-
92207,2009,SK,3B,3,1,9,0,0,0,2,0,1,0,0,0,-
92207,2009,SK,2B,3,1,18,0,0,5,5,2,1,0,0,0,-
78892,2009,SK,1B,3,0,9 1/3,0,0,8,0,0,1,0,0,0,-
78892,2009,SK,OF,3,0,2 2/3,0,0,1,0,0,1,0,0,0,-
76812,2009,SK,1B,3,1,4,1,0,1,0,0,0.5,0,0,0,-
76822,2009,SK,P,3,0,5 2/3,0,0,1,1,0,1,0,0,0,-
78863,2009,SK,1B,2,1,8,0,0,10,1,1,1,0,0,0,-
71806,2009,SK,1B,2,0,9 1/3,0,0,11,2,0,1,0,0,0,-
94107,2009,SK,OF,2,0,2,0,0,1,0,0,1,0,0,0,-
79825,2009,SK,P,2,0,1 2/3,0,0,0,0,0,-,0,0,0,-
78850,2009,SK,OF,2,0,6,0,0,1,0,0,1,0,0,0,-
76812,2009,SK,C,2,0,3,0,0,6,0,0,1,0,0,0,-
72801,2009,SK,P,2,0,0,0,0,0,0,0,-,0,0,0,-
73653,2009,SK,P,2,0,1 1/3,0,0,0,1,1,1,0,0,0,-
75847,2009,SK,SS,2,0,2,0,0,0,2,0,1,0,0,0,-
72522,2009,SK,C,2,0,4,0,0,5,0,0,1,0,1,0,0
71837,2009,SK,OF,1,1,1,0,0,0,0,0,-,0,0,0,-
77869,2009,SK,OF,1,0,3,0,0,0,0,0,-,0,0,0,-
71806,2009,SK,3B,1,1,1 2/3,0,0,0,0,0,-,0,0,0,-
75852,2009,SK,P,1,0,3-Jan,0,0,0,1,0,1,0,0,0,-
96362,2009,SK,OF,1,0,2,0,0,0,0,0,-,0,0,0,-
78850,2009,SK,OF,1,0,3-Feb,0,0,0,0,0,-,0,0,0,-
78850,2009,SK,OF,1,0,4,0,0,1,0,0,1,0,0,0,-
72862,2009,SK,1B,1,0,0,0,0,0,0,0,-,0,0,0,-
78892,2009,SK,2B,1,0,0,0,0,0,0,0,-,0,0,0,-
78892,2009,SK,OF,1,0,1,0,0,0,0,0,-,0,0,0,-
98808,2009,SK,OF,1,0,2,0,0,0,0,0,-,0,0,0,-
74838,2009,SK,P,1,0,0,0,0,0,0,0,-,0,0,0,-
76849,2009,SK,OF,1,0,4,0,0,1,0,0,1,0,0,0,-
94629,2009,SK,2B,1,0,0,0,0,0,0,0,-,0,0,0,-
96441,2009,SK,3B,1,0,1,0,0,0,0,0,-,0,0,0,-
75808,2009,SK,OF,1,0,1,0,0,0,0,0,-,0,0,0,-
74858,2009,SK,P,1,0,3 2/3,0,0,1,1,0,1,0,0,0,-
75847,2009,SK,P,1,0,0,0,0,0,0,0,-,0,0,0,-
79804,2009,SK,2B,1,0,3,0,0,0,0,0,-,0,0,0,-
79804,2009,SK,3B,1,0,1,0,0,0,1,0,1,0,0,0,-
73213,2009,Doosan,SS,121,118,988 2/3,10,0,183,378,100,0.982,0,0,0,-
76290,2009,Doosan,OF,120,119,978 2/3,2,0,177,10,1,0.989,0,0,0,-
99507,2009,Doosan,OF,115,103,849 2/3,4,0,213,7,4,0.982,0,0,0,-
72214,2009,Doosan,2B,84,78,638 2/3,6,0,163,217,66,0.984,0,0,0,-
98218,2009,Doosan,3B,84,82,628 2/3,8,0,52,142,10,0.96,0,0,0,-
77248,2009,Doosan,1B,84,36,431 1/3,2,0,409,28,37,0.995,0,0,0,-
70122,2009,Doosan,C,84,66,546 1/3,3,0,406,35,9,0.993,7,47,25,34.7
75566,2009,Doosan,3B,80,42,433 1/3,3,0,35,86,9,0.976,0,0,0,-
74223,2009,Doosan,C,79,58,484 1/3,2,0,364,30,2,0.995,4,42,17,28.8
73339,2009,Doosan,OF,74,71,616 1/3,3,0,150,3,0,0.981,0,0,0,-
78248,2009,Doosan,P,64,0,74,1,0,5,13,0,0.947,0,0,0,-
74206,2009,Doosan,2B,64,37,402 2/3,1,0,97,139,29,0.996,0,0,0,-
79231,2009,Doosan,OF,59,37,382,0,0,106,2,0,1,0,0,0,-
77251,2009,Doosan,P,58,0,88 1/3,2,2,5,18,0,0.92,0,0,0,-
76249,2009,Doosan,OF,57,22,259 2/3,0,0,51,5,0,1,0,0,0,-
71260,2009,Doosan,P,54,7,97 1/3,1,0,7,6,0,0.929,0,0,0,-
71552,2009,Doosan,1B,54,49,362 1/3,5,0,362,27,37,0.987,0,0,0,-
75566,2009,Doosan,1B,53,41,308 1/3,3,0,320,30,39,0.992,0,0,0,-
77211,2009,Doosan,P,51,0,40 2/3,0,0,1,5,0,1,0,0,0,-
71715,2009,Doosan,P,43,0,34 1/3,0,0,1,5,1,1,0,0,0,-
71255,2009,Doosan,P,40,14,110,0,3,4,14,2,1,0,0,0,-
75258,2009,Doosan,P,36,9,83 1/3,1,0,1,11,0,0.923,0,0,0,-
73241,2009,Doosan,P,32,11,94 1/3,1,0,6,6,1,0.923,0,0,0,-
76249,2009,Doosan,OF,30,6,90 1/3,0,0,25,1,0,1,0,0,0,-
78232,2009,Doosan,P,29,29,148,1,1,8,21,1,0.967,0,0,0,-
98540,2009,Doosan,C,29,3,97 1/3,1,0,82,6,0,0.989,1,11,3,21.4
78247,2009,Doosan,P,29,25,116 2/3,2,0,4,6,0,0.833,0,0,0,-
79230,2009,Doosan,P,28,15,71,0,0,4,12,2,1,0,0,0,-
76249,2009,Doosan,OF,26,20,160 2/3,1,0,38,3,1,0.976,0,0,0,-
72860,2009,Doosan,SS,20,4,67 1/3,1,0,12,21,4,0.971,0,0,0,-
79231,2009,Doosan,OF,20,7,71 2/3,0,0,16,2,0,1,0,0,0,-
79859,2009,Doosan,P,19,13,69,2,0,7,8,1,0.882,0,0,0,-
75250,2009,Doosan,P,19,0,27 2/3,0,0,3,4,0,1,0,0,0,-
79293,2009,Doosan,P,17,0,30 1/3,0,0,2,4,1,1,0,0,0,-
75255,2009,Doosan,P,16,4,32 1/3,1,0,2,2,0,0.8,0,0,0,-
79229,2009,Doosan,P,16,0,13 1/3,0,0,0,4,0,1,0,0,0,-
75566,2009,Doosan,SS,16,7,88 1/3,2,0,19,39,8,0.967,0,0,0,-
75566,2009,Doosan,2B,14,10,69,0,0,15,23,7,1,0,0,0,-
74206,2009,Doosan,SS,12,4,38,3,0,4,10,3,0.824,0,0,0,-
76290,2009,Doosan,1B,12,4,48 1/3,1,0,44,3,4,0.979,0,0,0,-
77248,2009,Doosan,3B,11,3,47,0,0,3,12,0,1,0,0,0,-
77248,2009,Doosan,2B,10,6,45,0,0,8,17,5,1,0,0,0,-
73226,2009,Doosan,P,9,2,17 2/3,1,0,2,2,1,0.8,0,0,0,-
73211,2009,Doosan,P,9,3,24,0,0,1,4,1,1,0,0,0,-
79222,2009,Doosan,P,9,0,10 2/3,2,0,0,0,0,0,0,0,0,-
72860,2009,Doosan,3B,9,3,40,0,0,4,8,0,1,0,0,0,-
79231,2009,Doosan,OF,9,4,51,1,0,9,2,1,0.917,0,0,0,-
73136,2009,Doosan,1B,8,3,36,0,0,32,1,9,1,0,0,0,-
74206,2009,Doosan,3B,7,3,30 1/3,3,0,4,8,2,0.8,0,0,0,-
