Player ID,Year,League,Team,Role,G,W,L,SV,HLD,HP,CG,SHO,WL%,BF,IP,H,HR,BB,HB,SO,WP,BK,R,ER,ERA,stint
51355134,2022,,YAKULT,,41,4,3,0,16,20,0,0,0.571,168,39,37,6,15,1,26,3,0,15,13,3,1
51355134,2023,,YAKULT,,5,0,0,0,0,0,0,0,0,36,8,9,1,4,0,4,1,0,3,3,3.38,1
51355134,2024,,CHUNICHI,,18,1,0,0,2,3,0,0,1,97,21.2,26,0,6,1,12,0,0,13,10,4.15,1
51355134,2025,,CHUNICHI,,5,0,0,0,0,0,0,0,0,28,6,5,0,5,0,6,0,0,1,1,1.5,1
51355135,2014,,NIPPON-HAM,,23,8,8,0,1,1,2,1,0.5,559,135.1,113,14,45,7,105,2,2,49,48,3.19,1
51355135,2015,,NIPPON-HAM,,13,5,6,0,0,0,1,0,0.455,335,75.1,75,6,30,5,43,1,1,41,35,4.18,1
51355135,2017,,NIPPON-HAM,,15,4,9,0,0,0,0,0,0.308,388,91.2,84,11,32,2,74,2,1,39,35,3.44,1
51355135,2018,,NIPPON-HAM,,25,11,6,0,0,0,4,3,0.647,670,165.1,146,15,38,5,151,3,0,62,58,3.16,1
51355135,2019,,NIPPON-HAM,,11,5,3,0,0,0,0,0,0.625,307,71.1,69,5,27,1,64,3,0,34,25,3.15,1
51355135,2020,,NIPPON-HAM,,15,8,6,0,0,0,1,0,0.571,411,97,85,6,38,1,90,4,0,40,33,3.06,1
51355135,2021,,NIPPON-HAM,,24,12,6,0,0,0,1,0,0.667,643,160.1,119,8,48,4,135,5,2,53,50,2.81,1
51355135,2022,,NIPPON-HAM,,23,8,9,0,0,0,3,0,0.471,631,152,129,15,50,9,127,2,0,61,57,3.38,1
51355135,2023,,NIPPON-HAM,,24,9,9,0,0,0,2,2,0.5,696,170,152,14,41,5,124,5,1,66,56,2.96,1
51355135,2025,,SOFTBANK,,8,3,3,0,0,0,0,0,0.5,193,49,39,6,11,0,33,0,0,23,20,3.67,1
51355139,2014,,HANSHIN,,6,1,4,0,0,0,0,0,0.2,127,29.1,24,2,15,0,21,0,0,18,15,4.6,1
51355139,2015,,HANSHIN,,5,1,1,0,0,0,0,0,0.5,95,20.2,24,2,11,2,11,3,0,12,10,4.35,1
51355139,2016,,HANSHIN,,25,10,9,0,0,0,2,2,0.526,644,158.1,119,10,55,3,156,6,0,56,51,2.9,1
51355139,2017,,HANSHIN,,18,5,10,0,0,0,0,0,0.333,428,98,93,14,44,4,93,3,0,56,54,4.96,1
51355139,2018,,HANSHIN,,23,7,10,0,0,0,1,0,0.412,554,132,128,18,32,1,122,1,0,56,51,3.48,1
51355139,2019,,HANSHIN,,8,2,4,0,0,0,0,0,0.333,173,40.1,43,4,15,0,33,0,0,19,18,4.02,1
51355139,2020,,HANSHIN,,38,7,3,0,8,13,0,0,0.7,298,71,67,7,23,0,63,3,0,32,26,3.3,1
51355139,2021,,HANSHIN,,46,4,0,0,12,16,0,0,1,174,38.2,42,4,14,3,33,1,0,21,20,4.66,1
51355139,2022,,HANSHIN,,53,2,1,0,11,13,0,0,0.667,176,42,34,1,12,2,38,1,0,16,12,2.57,1
51355139,2023,,HANSHIN,,50,1,0,0,24,25,0,0,1,177,43.1,36,2,12,2,30,0,0,15,13,2.7,1
51355139,2024,,HANSHIN,,2,0,1,0,0,0,0,0,0,9,1.2,1,0,2,1,2,0,0,2,1,5.4,1
51355139,2025,,HANSHIN,,8,2,0,0,2,4,0,0,1,31,7.2,5,0,3,0,4,1,0,1,1,1.17,1
51355151,2022,,YOMIURI,,7,1,1,0,0,0,0,0,0.5,106,24,28,4,7,0,27,0,0,18,16,6,1
51355151,2023,,YOMIURI,,4,0,1,0,0,0,0,0,0,60,12.1,21,2,3,1,11,0,0,15,15,10.95,1
51355151,2024,,YOMIURI,,25,8,5,0,2,3,0,0,0.615,413,101,87,5,27,3,99,3,0,33,31,2.76,1
51355151,2025,,YOMIURI,,9,3,4,0,0,0,0,0,0.429,227,56,52,3,10,0,56,0,0,20,16,2.57,1
51355153,2021,,NIPPON-HAM,,23,10,9,0,0,0,1,1,0.526,610,146,125,8,53,6,141,1,0,51,47,2.9,1
51355153,2022,,NIPPON-HAM,,26,10,9,1,1,1,2,2,0.526,653,155.2,140,5,49,5,112,5,0,60,51,2.95,1
51355153,2023,,NIPPON-HAM,,24,7,10,0,0,0,3,1,0.412,649,153.1,147,11,41,8,134,2,0,64,59,3.46,1
51355153,2024,,NIPPON-HAM,,26,14,5,0,0,0,5,4,0.737,710,176.1,150,14,39,3,161,1,0,60,52,2.65,1
51355153,2025,,NIPPON-HAM,,9,6,2,0,0,0,2,0,0.75,265,68,51,8,10,2,66,3,0,20,18,2.38,1
51355159,2024,,SOFTBANK,,15,1,1,1,2,3,0,0,0.5,53,13,10,2,2,1,10,0,0,6,5,3.46,1
51355159,2025,,SOFTBANK,,6,0,0,0,1,1,0,0,0,31,7.2,7,0,1,1,3,0,0,1,1,1.17,1
51555130,2015,,RAKUTEN,,4,0,0,0,0,0,0,0,0,27,5,10,1,4,1,0,1,0,8,8,14.4,1
51555130,2016,,RAKUTEN,,11,0,0,0,0,0,0,0,0,69,13.1,20,1,9,0,7,3,0,14,13,8.78,1
51555130,2017,,RAKUTEN,,2,0,0,0,0,0,0,0,0,8,2,2,2,0,0,1,0,0,2,2,9,1
51555130,2018,,RAKUTEN,,9,0,1,0,0,0,0,0,0,42,10.1,9,1,4,2,9,0,0,4,4,3.48,1
51555130,2019,,RAKUTEN,,13,0,0,0,0,0,0,0,0,87,18.2,26,3,5,2,14,1,0,13,13,6.27,1
51555130,2020,,LOTTE,,40,2,2,0,4,6,0,0,0.5,162,39,31,2,18,1,32,0,0,18,14,3.23,1
51555130,2021,,LOTTE,,49,0,3,0,8,8,0,0,0,220,51.2,37,4,26,2,56,5,0,25,20,3.48,1
51555130,2022,,LOTTE,,44,0,0,0,18,18,0,0,0,176,40.2,36,2,16,1,33,2,0,11,9,1.99,1
51555130,2023,,LOTTE,,10,0,1,0,4,4,0,0,0,41,9.2,9,0,3,1,6,2,0,5,5,4.66,1
51555130,2024,,LOTTE,,3,0,0,0,0,0,0,0,0,13,3,4,0,1,0,1,1,0,1,1,3,1
51555130,2025,,LOTTE,,16,1,2,0,1,2,0,0,0.333,67,15,15,1,4,0,18,1,0,8,6,3.6,1
51555136,2020,,YAKULT,,3,0,0,0,0,0,0,0,0,44,10,10,0,5,0,10,0,0,6,6,5.4,1
51555136,2021,,YAKULT,,10,4,1,0,0,1,0,0,0.8,180,42.2,39,3,16,2,34,0,0,14,13,2.74,1
51555136,2022,,YAKULT,,3,1,1,0,0,0,0,0,0.5,43,9.1,13,3,2,0,4,0,0,8,8,7.71,1
51555136,2023,,YAKULT,,1,0,0,0,0,0,0,0,0,16,4,0,0,3,2,2,0,0,0,0,0,1
51555136,2024,,YAKULT,,5,0,1,0,0,0,0,0,0,33,7.2,5,1,4,1,8,0,0,3,3,3.52,1
51555136,2025,,YAKULT,,6,0,1,0,0,0,0,0,0,43,9.1,16,4,2,0,5,1,0,8,8,7.71,1
51555138,2019,,SOFTBANK,,65,2,5,8,26,28,0,0,0.286,253,58.2,49,6,34,4,73,3,0,28,27,4.14,1
51555138,2021,,SOFTBANK,,22,0,2,1,4,4,0,0,0,88,20.2,16,3,10,2,25,1,0,10,10,4.35,1
51555138,2022,,SOFTBANK,,27,2,0,0,3,5,0,0,1,106,25,19,0,14,0,27,0,0,7,7,2.52,1
51555138,2023,,SOFTBANK,,46,3,1,2,8,11,0,0,0.75,172,42.2,33,2,13,2,39,0,0,12,12,2.53,1
51555138,2024,,SEIBU,,19,0,2,0,11,11,0,0,0,81,18.1,15,2,10,1,15,0,0,7,6,2.95,1
51555138,2025,,SEIBU,,16,2,1,0,10,12,0,0,0.667,61,14.2,10,1,7,1,15,1,0,2,2,1.23,1
51555153,2023,,RAKUTEN,,53,4,2,0,7,11,0,0,0.667,222,55.1,38,5,17,1,35,1,1,17,14,2.28,1
51555153,2024,,RAKUTEN,,20,6,8,0,0,0,0,0,0.429,464,110.2,113,8,28,3,45,2,0,49,44,3.58,1
51555153,2025,,RAKUTEN,,9,1,0,1,1,1,0,0,1,117,28,27,1,9,1,16,0,0,5,5,1.61,1
51555157,2023,,NIPPON-HAM,,4,2,1,0,0,0,0,0,0.667,97,25,18,0,5,0,23,2,0,7,5,1.8,1
51555157,2024,,NIPPON-HAM,,29,7,6,0,6,8,0,0,0.538,537,136,116,11,24,3,98,1,0,38,36,2.38,1
51555157,2025,,NIPPON-HAM,,7,4,2,0,0,0,4,3,0.667,203,52,44,2,8,0,34,1,0,11,11,1.9,1
51655130,2017,,HIROSHIMA,,2,0,0,0,1,1,0,0,0,5,1.2,0,0,0,0,1,0,0,0,0,0,1
51655130,2018,,HIROSHIMA,,8,1,0,0,0,1,0,0,1,73,14.2,20,2,7,1,21,0,0,11,10,6.14,1
51655130,2019,,HIROSHIMA,,4,0,0,0,0,0,0,0,0,41,6.1,13,0,9,0,8,0,0,10,10,14.21,1
51655130,2022,,SOFTBANK,,55,5,1,3,22,27,0,0,0.833,218,56.1,18,4,27,1,81,1,0,9,7,1.12,1
51655130,2023,,SOFTBANK,,34,5,3,0,9,9,0,0,0.625,288,69.2,46,3,33,7,84,1,0,21,18,2.33,1
51655130,2024,,SOFTBANK,,40,2,1,1,19,21,0,0,0.667,170,40,28,2,20,1,45,3,0,11,8,1.8,1
51655130,2025,,SOFTBANK,,18,2,1,0,4,6,0,0,0.667,70,17.2,13,1,5,1,19,0,0,3,2,1.02,1
51655134,2017,,DENA,,22,10,6,0,0,0,0,0,0.625,546,123.2,116,9,69,2,136,9,1,54,49,3.57,1
51655134,2018,,DENA,,19,4,5,0,1,1,0,0,0.444,416,94.2,92,9,48,3,97,6,0,42,41,3.9,1
51655134,2019,,DENA,,17,6,5,0,1,1,2,2,0.545,341,82.1,59,8,38,3,85,1,0,33,29,3.17,1
51655134,2020,,DENA,,16,6,5,0,0,0,0,0,0.545,363,78.1,84,8,47,3,67,4,0,43,40,4.6,1
51655134,2021,,DENA,,17,5,7,0,0,0,1,1,0.417,387,91.1,73,8,52,3,84,5,0,42,40,3.94,1
51655134,2022,,DENA,,19,8,7,0,0,0,0,0,0.533,464,112.1,104,8,33,2,88,3,1,42,42,3.36,1
51655134,2023,,DENA,,14,3,7,0,0,0,1,0,0.3,304,68,71,6,35,0,56,1,0,42,34,4.5,1
51655134,2024,,DENA,,11,2,4,0,0,0,1,0,0.333,229,52.2,47,3,29,1,45,0,0,26,19,3.25,1
51655155,2024,,SEIBU,,9,1,3,0,2,3,0,0,0.25,73,16.1,14,0,10,2,11,1,0,8,5,2.76,1
51655155,2025,,SEIBU,,12,1,1,0,1,2,0,0,0.5,50,10.1,14,0,6,1,10,1,0,6,6,5.23,1
51655157,2024,,HIROSHIMA,,5,0,0,0,1,1,0,0,0,25,7,1,0,5,0,4,0,0,0,0,0,1
51655157,2025,,HIROSHIMA,,1,0,0,0,0,0,0,0,0,8,1,4,0,1,0,1,0,0,3,3,27,1
51655159,2024,,CHUNICHI,,7,0,0,0,0,0,0,0,0,55,12,13,0,6,0,9,0,0,10,8,6,1
51755134,2017,,ORIX,,55,6,3,2,25,31,0,0,0.667,226,53.1,39,2,26,2,62,3,0,26,25,4.22,1
51755134,2018,,ORIX,,39,1,1,0,17,18,0,0,0.5,145,34,37,3,12,0,26,1,0,17,17,4.5,1
51755134,2022,,ORIX,,27,2,2,1,5,7,0,0,0.5,106,26.2,20,3,9,0,21,2,0,8,7,2.36,1
51755134,2023,,ORIX,,12,1,5,0,0,1,0,0,0.167,122,26,33,2,16,1,20,1,0,20,19,6.58,1
51755134,2024,,NIPPON-HAM,,2,0,0,0,0,0,0,0,0,9,2,1,0,2,0,1,0,0,1,1,4.5,1
51755134,2025,,SEIBU,,6,1,0,0,0,1,0,0,1,25,5.1,6,0,3,0,2,1,0,6,6,10.13,1
51755136,2018,,ORIX,,4,0,0,0,0,0,0,0,0,42,7.1,11,3,9,0,2,0,0,9,7,8.59,1
51755136,2019,,ORIX,,19,4,6,0,0,0,0,0,0.4,451,102.1,100,15,49,3,88,4,0,56,49,4.31,1
51755136,2020,,ORIX,,8,0,2,0,1,1,0,0,0,78,13.2,23,4,14,1,10,0,0,17,16,10.54,1
51755136,2021,,ORIX,,34,1,0,2,2,3,0,0,1,164,38.2,34,2,14,1,28,3,0,15,13,3.03,1
51755136,2022,,ORIX,,14,0,1,0,2,2,0,0,0,51,12,12,3,3,0,13,2,0,9,9,6.75,1
51755136,2023,,YOMIURI,,33,1,1,0,13,14,0,0,0.5,123,27.1,24,6,14,3,26,5,1,20,20,6.59,1
51755155,2022,,NIPPON-HAM,,55,3,5,9,16,19,0,0,0.375,219,51.1,37,3,28,4,58,1,1,21,20,3.51,1
51755155,2023,,NIPPON-HAM,,14,6,5,0,0,0,0,0,0.545,273,66,49,9,34,0,58,1,2,26,25,3.41,1
51755155,2024,,NIPPON-HAM,,14,5,1,0,1,1,1,1,0.833,320,81.2,52,5,28,5,87,1,0,22,21,2.31,1
51755155,2025,,NIPPON-HAM,,8,3,2,0,0,0,2,0,0.6,211,53.1,39,2,17,1,49,0,0,9,8,1.35,1
51855132,2020,,YOMIURI,,1,0,0,0,0,0,0,0,0,3,0.2,0,0,1,0,0,0,0,0,0,0,1
51855134,2017,,NIPPON-HAM,,4,0,1,0,0,0,0,0,0,31,8,8,3,1,0,7,0,0,3,3,3.38,1
51855134,2018,,NIPPON-HAM,,10,2,3,1,1,1,0,0,0.4,154,35.1,33,9,17,3,28,2,0,23,23,5.86,1
51855134,2019,,NIPPON-HAM,,53,4,4,1,5,9,0,0,0.5,265,60.1,61,9,18,3,61,1,0,37,35,5.22,1
51855134,2020,,NIPPON-HAM,,45,2,1,1,14,16,0,0,0.667,173,38.2,30,2,22,6,45,0,0,20,18,4.19,1
51855134,2021,,NIPPON-HAM,,60,3,2,0,39,42,0,0,0.6,229,53.1,36,3,30,4,56,3,0,14,14,2.36,1
51855134,2022,,NIPPON-HAM,,41,1,5,5,11,12,0,0,0.167,160,34,41,4,16,3,34,0,0,23,22,5.82,1
51855134,2023,,NIPPON-HAM,,5,1,0,0,0,1,0,0,1,21,4,9,3,1,0,3,0,0,4,4,9,1
51855134,2024,,NIPPON-HAM,,10,0,0,0,0,0,0,0,0,42,8.1,12,2,4,1,14,0,0,9,8,8.64,1
51855138,2023,,DENA,,11,0,0,0,3,3,0,0,0,66,16.1,14,2,2,1,16,0,0,7,7,3.86,1
51855138,2024,,DENA,,1,0,0,0,0,0,0,0,0,12,2,3,0,3,0,4,0,0,3,3,13.5,1
51855138,2025,,DENA,,16,1,1,0,3,4,0,0,0.5,74,18.1,11,0,9,0,13,1,0,3,2,0.98,1
51855151,2020,,SEIBU,,49,2,1,0,13,15,0,0,0.667,202,44.2,40,1,29,1,45,3,0,21,19,3.83,1
51855151,2021,,SEIBU,,29,1,2,0,6,7,0,0,0.333,117,24.2,23,4,18,3,30,5,0,18,18,6.57,1
51855151,2022,,SEIBU,,45,1,0,1,1,2,0,0,1,205,48.2,46,3,19,0,44,3,0,17,14,2.59,1
51855151,2023,,SEIBU,,4,1,2,0,0,0,0,0,0.333,83,16.1,23,3,13,2,9,1,0,13,13,7.16,1
51855151,2024,,YAKULT,,4,0,0,0,0,0,0,0,0,21,4,9,0,1,0,4,0,0,3,3,6.75,1
51955138,2019,,YAKULT,,11,0,3,0,0,0,0,0,0,124,26,33,7,13,0,24,0,0,25,21,7.27,1
51955138,2020,,YAKULT,,52,0,4,0,30,30,0,0,0,221,53.1,45,10,16,1,58,2,0,23,21,3.54,1
51955138,2021,,YAKULT,,72,3,6,1,50,53,0,0,0.333,272,67.2,55,12,18,2,74,2,1,23,18,2.39,1
51955138,2022,,YAKULT,,50,5,4,0,28,33,0,0,0.556,173,46.2,23,1,14,1,43,0,0,6,6,1.16,1
51955138,2023,,YAKULT,,56,1,8,0,38,39,0,0,0.111,220,54.1,50,6,6,2,47,1,0,20,18,2.98,1
51955138,2024,,YAKULT,,17,0,3,2,2,2,0,0,0,81,17.1,24,1,4,0,8,0,0,14,14,7.27,1
51955138,2025,,YAKULT,,10,0,1,0,4,4,0,0,0,45,10.2,12,1,3,0,6,0,0,5,5,4.22,1
53155138,2021,,SEIBU,,17,4,4,0,2,2,0,0,0.5,232,55,43,3,30,3,33,4,0,24,21,3.44,1
53155138,2022,,SEIBU,,3,1,1,0,0,0,0,0,0.5,67,13.1,15,1,11,1,6,2,0,11,9,6.08,1
53155138,2023,,SEIBU,,2,1,0,0,0,0,0,0,1,42,11,7,0,5,0,4,0,0,1,1,0.82,1
53155138,2024,,SEIBU,,14,3,4,0,0,0,0,0,0.429,366,87.2,81,5,27,5,50,1,0,26,26,2.67,1
53155138,2025,,SEIBU,,8,3,3,0,0,0,0,0,0.5,204,49.1,40,3,15,2,29,2,0,18,15,2.74,1
53155151,2020,,HIROSHIMA,,18,10,3,0,0,0,2,1,0.769,485,122.2,102,6,32,4,124,2,0,30,26,1.91,1
53155151,2021,,HIROSHIMA,,24,8,7,0,0,0,1,1,0.533,672,163.1,144,16,52,3,132,6,0,55,54,2.98,1
53155151,2022,,HIROSHIMA,,27,10,8,0,0,0,3,2,0.556,764,178.2,195,13,44,8,133,3,1,67,63,3.17,1
53155151,2023,,HIROSHIMA,,20,9,6,0,0,0,3,1,0.6,544,131.2,127,10,36,2,94,3,0,49,44,3.01,1
53155151,2024,,HIROSHIMA,,23,10,10,0,0,0,2,1,0.5,612,151.2,137,6,29,7,98,2,0,46,43,2.55,1
53155151,2025,,HIROSHIMA,,10,3,5,0,0,0,1,0,0.375,281,72,56,3,10,1,50,0,0,24,18,2.25,1
53155157,2023,,NIPPON-HAM,,15,1,0,0,1,2,0,0,1,78,16.2,23,1,5,0,18,0,0,12,12,6.48,1
53355153,2021,,CHUNICHI,,10,0,0,0,0,0,0,0,0,58,12,11,0,9,3,15,2,0,4,4,3,1
53355153,2022,,CHUNICHI,,30,1,0,0,0,1,0,0,1,133,30.1,29,4,14,3,23,1,0,9,9,2.67,1
53355157,2023,,HANSHIN,,2,0,0,0,0,0,0,0,0,37,8,13,0,1,0,5,0,0,3,3,3.38,1
53355157,2024,,HANSHIN,,5,0,2,0,0,0,0,0,0,54,12,15,1,4,0,8,2,0,8,6,4.5,1
53355157,2025,,HANSHIN,,7,2,2,0,0,0,0,0,0.5,137,31.2,34,2,13,2,22,0,0,14,14,3.98,1
53555150,2025,,SEIBU,,20,0,3,0,13,13,0,0,0,73,19.1,10,0,5,1,28,2,0,4,4,1.86,1
53555157,2023,,YAKULT,,12,4,2,0,0,0,0,0,0.667,257,60.1,66,9,14,2,46,1,0,31,29,4.33,1
53555157,2024,,YAKULT,,23,9,8,0,0,0,1,1,0.529,584,138.1,144,8,39,2,114,0,0,55,49,3.19,1
53555157,2025,,YAKULT,,7,2,2,0,0,0,0,0,0.5,159,36.2,39,4,8,1,29,0,0,18,13,3.19,1
53755138,2021,,SOFTBANK,,11,0,2,0,1,1,0,0,0,112,23.2,21,0,21,1,36,4,0,18,16,6.08,1
53755138,2023,,SOFTBANK,,14,3,6,0,0,0,0,0,0.333,344,77.1,70,7,42,1,67,3,0,31,29,3.38,1
53755138,2024,,SOFTBANK,,20,9,4,0,0,0,0,0,0.692,485,120,79,6,51,5,105,2,0,29,26,1.95,1
61065136,2019,,NIPPON-HAM,,1,0,1,0,0,0,0,0,0,9,2,2,0,1,0,1,1,0,2,2,9,1
61065136,2022,,NIPPON-HAM,,4,1,3,0,0,0,0,0,0.25,87,18.2,22,3,7,7,8,0,2,11,10,4.82,1
61065136,2023,,NIPPON-HAM,,2,0,0,0,0,0,0,0,0,41,8.1,8,1,7,1,4,0,0,5,5,5.4,1
61065136,2024,,NIPPON-HAM,,3,0,0,0,0,0,0,0,0,22,4,6,2,4,0,2,1,0,5,5,11.25,1
61065136,2025,,YOMIURI,,21,0,1,0,13,13,0,0,0,73,17.2,19,0,5,1,15,0,0,7,6,3.06,1
61065138,2019,,ORIX,,1,0,0,0,0,0,0,0,0,6,2,0,0,0,0,2,0,0,0,0,0,1
61065138,2020,,ORIX,,18,0,2,0,3,3,0,0,0,77,18.1,14,3,10,1,15,0,0,9,9,4.42,1
61065138,2021,,ORIX,,51,2,1,0,20,22,0,0,0.667,189,46.1,37,2,17,0,34,0,0,16,14,2.72,1
61065138,2022,,ORIX,,8,0,0,0,3,3,0,0,0,38,7.1,10,3,3,0,7,0,0,9,9,11.05,1
61065138,2024,,ORIX,,16,0,0,0,3,3,0,0,0,52,11,10,0,5,3,8,1,0,6,4,3.27,1
61065138,2025,,ORIX,,4,0,0,0,0,0,0,0,0,16,3,4,1,3,0,1,0,0,3,3,9,1
61065151,2020,,NIPPON-HAM,,11,0,1,0,0,0,0,0,0,55,11.1,15,0,7,0,11,0,0,10,10,7.94,1
61065151,2021,,NIPPON-HAM,,21,0,0,0,0,0,0,0,0,84,19.1,17,1,7,3,11,0,0,10,9,4.19,1
61065151,2022,,NIPPON-HAM,,19,2,1,0,3,4,0,0,0.667,159,38,33,2,13,4,25,1,0,12,12,2.84,1
61065151,2023,,NIPPON-HAM,,24,6,4,0,1,2,0,0,0.6,273,65,59,3,21,3,23,0,0,24,19,2.63,1
61065151,2024,,NIPPON-HAM,,8,1,2,0,1,1,0,0,0.333,90,23,17,3,7,1,6,0,0,7,7,2.74,1
61065151,2025,,HIROSHIMA,,13,2,0,0,0,2,0,0,1,65,15.1,12,1,6,2,7,0,1,6,5,2.93,1
61065159,2024,,ORIX,,21,2,2,0,4,4,0,0,0.5,238,56,50,3,20,4,30,1,0,27,25,4.02,1
61065159,2025,,ORIX,,5,2,1,0,0,0,0,0,0.667,88,20,25,1,4,1,8,0,0,9,9,4.05,1
61165130,2016,,NIPPON-HAM,,1,0,0,0,1,1,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1
61165130,2017,,NIPPON-HAM,,37,0,1,0,7,7,0,0,0,228,49.2,53,8,28,0,51,4,0,24,24,4.35,1
61165130,2018,,NIPPON-HAM,,52,1,2,19,18,19,0,0,0.333,204,48.2,44,4,17,0,53,1,0,16,14,2.59,1
61165130,2019,,NIPPON-HAM,,60,3,2,5,21,24,0,0,0.6,220,54.1,39,6,16,1,75,3,0,20,20,3.31,1
61165130,2022,,NIPPON-HAM,,36,2,2,6,8,10,0,0,0.5,135,32,26,1,13,1,37,3,0,14,14,3.94,1
61165130,2023,,NIPPON-HAM,,16,0,0,1,3,3,0,0,0,67,15.1,17,1,4,1,12,3,0,10,10,5.87,1
61165139,2017,,SOFTBANK,,34,8,3,0,1,3,0,0,0.727,409,98.1,69,11,50,7,99,4,1,38,36,3.29,1
61165139,2018,,SOFTBANK,,42,13,6,0,6,12,0,0,0.684,541,127.1,115,20,43,13,96,4,0,55,51,3.6,1
61165139,2019,,SOFTBANK,,2,0,0,0,1,1,0,0,0,11,3,2,0,0,0,3,1,0,0,0,0,1
61165139,2020,,SOFTBANK,,18,11,3,0,0,1,2,1,0.786,443,111.2,68,9,41,12,103,0,0,32,30,2.42,1
61165139,2021,,SOFTBANK,,28,6,9,0,0,0,0,0,0.4,653,156.1,135,22,51,17,134,3,0,70,59,3.4,1
61165139,2022,,SOFTBANK,,23,7,10,0,0,0,1,1,0.412,585,136.1,122,9,57,8,106,0,0,57,51,3.37,1
61165139,2023,,SOFTBANK,,23,4,8,0,0,0,1,1,0.333,550,125.2,108,15,61,8,119,3,0,63,58,4.15,1
61165139,2024,,SOFTBANK,,15,7,2,0,0,0,0,0,0.778,247,63.1,51,4,12,5,52,2,0,18,18,2.56,1
61165139,2025,,LOTTE,,6,0,2,0,0,0,0,0,0,126,29,28,2,10,2,17,2,0,13,13,4.03,1
61165153,2022,,DENA,,3,0,0,0,0,0,0,0,0,28,5.1,4,1,7,1,3,0,0,5,5,8.44,1
61165153,2023,,DENA,,28,0,0,0,3,3,0,0,0,124,32,19,2,10,2,34,3,0,9,7,1.97,1
61165153,2024,,DENA,,15,0,0,0,2,2,0,0,0,58,14,15,1,3,1,8,0,0,3,3,1.93,1
61165153,2025,,YOMIURI,,14,1,3,0,1,1,0,0,0.25,138,33.1,30,1,10,1,20,0,0,8,6,1.62,1
61165157,2023,,RAKUTEN,,25,1,0,0,3,4,0,0,1,98,22,18,1,14,3,9,2,0,11,8,3.27,1
61165157,2024,,RAKUTEN,,6,0,0,0,1,1,0,0,0,29,5.2,7,0,4,2,6,0,0,5,5,7.94,1
61265138,2020,,YOMIURI,,5,0,0,0,0,0,0,0,0,23,4.1,6,1,4,0,3,1,0,5,5,10.38,1
61265138,2021,,YOMIURI,,2,0,0,0,0,0,0,0,0,11,2.1,3,1,1,0,3,0,0,2,2,7.71,1
61265139,2014,,CHUNICHI,,67,9,1,2,24,33,0,0,0.9,321,81.1,50,3,28,4,104,1,0,20,20,2.21,1
61265139,2015,,CHUNICHI,,63,6,6,0,30,36,0,0,0.5,301,72.1,64,5,23,4,82,1,0,27,27,3.36,1
61265139,2016,,CHUNICHI,,62,6,6,0,16,22,0,0,0.5,239,54.2,58,3,17,3,55,1,0,22,17,2.8,1
61265139,2017,,CHUNICHI,,50,8,3,0,21,26,1,1,0.727,434,110,84,7,36,5,78,0,1,27,26,2.13,1
61265139,2018,,CHUNICHI,,40,2,5,0,9,11,0,0,0.286,187,41.1,54,6,17,1,28,1,0,30,30,6.53,1
61265139,2019,,CHUNICHI,,26,3,3,0,3,6,0,0,0.5,182,44.1,35,5,19,1,37,0,0,21,20,4.06,1
61265139,2020,,CHUNICHI,,26,4,0,0,7,11,0,0,1,105,26,22,2,8,1,18,0,0,8,8,2.77,1
61265139,2021,,CHUNICHI,,66,3,2,8,33,36,0,0,0.6,245,63.1,47,2,22,1,41,0,0,11,9,1.28,1
61265139,2022,,SOFTBANK,,31,3,3,1,14,17,0,0,0.5,122,30,27,4,8,0,22,0,0,8,7,2.1,1
61265139,2023,,SOFTBANK,,32,2,2,0,10,12,0,0,0.5,113,28,21,2,10,2,15,1,0,7,7,2.25,1
61265139,2024,,SOFTBANK,,40,1,1,0,6,7,0,0,0.5,168,40.2,37,2,10,3,24,0,0,17,16,3.54,1
61265153,2022,,CHUNICHI,,19,6,7,0,0,0,0,0,0.462,462,116.2,79,8,42,4,134,1,0,34,32,2.47,1
61265153,2023,,CHUNICHI,,25,7,11,0,0,0,1,1,0.389,621,146,129,6,51,9,145,8,0,52,41,2.53,1
61265153,2024,,CHUNICHI,,21,12,4,0,0,0,1,1,0.75,569,143.2,107,1,34,4,130,5,0,27,22,1.38,1
61265153,2025,,CHUNICHI,,10,2,5,0,0,0,0,0,0.286,253,61.1,57,2,19,2,50,5,0,26,23,3.38,1
61365136,2020,,SOFTBANK,,1,0,0,0,0,0,0,0,0,8,1,2,0,3,0,2,0,0,3,3,27,1
61365136,2021,,SOFTBANK,,8,0,0,0,0,0,0,0,0,34,10.1,3,1,2,0,9,0,0,1,1,0.87,1
61365136,2022,,SOFTBANK,,9,1,0,0,0,1,0,0,1,54,11.1,14,2,6,0,11,1,0,7,7,5.56,1
61365136,2023,,SOFTBANK,,12,0,1,0,0,0,0,0,0,75,18,18,3,3,1,15,0,0,11,8,4,1
61365136,2024,,SOFTBANK,,12,2,0,0,3,5,0,0,1,46,11.2,8,0,3,0,15,0,1,4,3,2.31,1
61365136,2025,,SOFTBANK,,18,0,0,0,2,2,0,0,0,73,15.2,17,2,7,0,15,1,0,8,5,2.87,1
61365139,2014,,HIROSHIMA,,26,10,8,0,0,0,3,1,0.556,648,151,165,20,40,3,116,5,0,80,68,4.05,1
