SearchID,Year,League,Team,Role,G,W,L,SV,HLD,HP,CG,SHO,WL%,BF,IP,H,HR,BB,HB,SO,WP,BK,R,ER,ERA,stint,GS,K%,BB%,HR%,BABIP,LOB%,IBB,RA-,FIP-,RA9-WAR,WAR
102517,1981,PL,HANKYU,SP,34,13,12,5,,,17,1,0.52,832,208,172,24,45,9,114,1,0,78,68,2.94,1,22,0.137,0.054,0.029,0.237,0.769,1,73,87,5.9,4.1
102517,1982,PL,HANKYU,SP,33,16,9,4,,,17,0,0.64,902,218,204,30,65,9,97,0,0,90,75,3.1,1,25,0.108,0.072,0.033,0.256,0.797,5,86,105,4.4,2.2
102517,1983,PL,HANKYU,SP,28,14,11,0,,,21,1,0.56,894,214.3,223,20,46,7,90,1,0,95,79,3.32,1,27,0.101,0.051,0.022,0.29,0.73,1,84,82,4.6,5
102517,1984,PL,HANKYU,SP,24,14,4,0,,,14,2,0.778,682,167.7,156,19,39,7,60,0,0,67,61,3.27,1,21,0.088,0.057,0.028,0.255,0.77,0,74,93,4.7,2.8
102517,1985,PL,HANKYU,SP,30,18,10,0,,,16,1,0.643,926,222.3,216,42,54,10,104,0,0,118,107,4.33,1,29,0.112,0.058,0.045,0.253,0.732,0,90,106,4.2,2.2
102517,1986,PL,HANKYU,SP,28,14,9,0,,,15,0,0.609,877,210.3,208,28,46,12,105,0,0,99,89,3.81,1,28,0.12,0.052,0.032,0.272,0.736,0,92,97,3.6,3
102517,1987,PL,HANKYU,SP,17,7,7,0,,,5,0,0.5,474,113.7,113,18,35,2,36,0,0,57,47,3.72,1,15,0.076,0.074,0.038,0.26,0.745,1,109,130,0.9,-0.2
102517,1988,PL,HANKYU,SP,20,4,10,0,,,5,0,0.286,490,118,125,20,28,2,43,0,0,68,64,4.88,1,19,0.088,0.057,0.041,0.275,0.685,3,124,117,0.1,0.5
102518,1969,CL,CHUNICHI,UC,1,0,0,,,,0,0,,24,5,6,3,4,0,2,0,0,7,7,12.6,1,1,0.083,0.167,0.125,0.2,0.517,0,354,352,-0.3,-0.3
102519,1969,PL,NISHITETSU,UC,16,2,0,,,,0,0,1,108,23,32,3,10,1,6,0,0,17,16,6.26,1,2,0.056,0.093,0.028,0.337,0.67,0,179,134,-0.6,-0.1
102519,1970,PL,NISHITETSU,UC,10,0,0,,,,0,0,,69,13.7,20,2,9,0,3,0,1,14,14,9.22,1,1,0.043,0.13,0.029,0.333,0.573,1,229,135,-0.7,-0.1
102521,1969,CL,ATOMS,UC,34,1,0,,,,0,0,1,174,38.7,35,0,29,3,30,0,1,17,14,3.26,1,1,0.172,0.167,0,0.321,0.746,3,104,88,0.3,0.7
102521,1970,CL,YAKULT,UC,45,4,7,,,,0,0,0.364,396,92,95,4,37,6,63,2,0,51,42,4.11,1,6,0.159,0.093,0.01,0.336,0.657,3,146,90,-0.9,1.6
102521,1971,CL,YAKULT,UC,42,1,5,,,,0,0,0.167,276,67,55,5,23,4,46,0,1,27,24,3.22,1,4,0.167,0.083,0.018,0.259,0.733,1,107,92,0.5,1
102521,1972,CL,YAKULT,UC,2,0,0,,,,0,0,,9,2,1,1,2,1,1,0,0,1,1,4.5,1,0,0.111,0.222,0.111,0,1,0,112,429,0,-0.2
102521,1973,CL,YAKULT,UC,1,0,0,,,,0,0,,6,1,3,0,0,0,1,0,0,1,1,9,1,0,0.167,0,0,0.6,0.667,0,255,34,-0.1,0.1
102521,1974,CL,YAKULT,RP,4,0,0,0,,,0,0,,32,8,8,0,3,0,7,0,0,1,1,1.13,1,0,0.219,0.094,0,0.381,0.909,0,27,49,0.3,0.2
102521,1975,PL,TAIHEIYO CLUB,SP,33,3,5,0,,,2,1,0.375,456,104.3,119,13,34,3,53,1,0,54,50,4.31,1,10,0.116,0.075,0.029,0.313,0.74,3,119,103,0,0.9
102521,1976,PL,TAIHEIYO CLUB,SP,16,0,4,0,,,0,0,0,222,47,67,5,17,2,19,1,0,35,31,5.94,1,7,0.086,0.077,0.023,0.354,0.646,0,181,111,-1.3,0.3
102521,1977,PL,LOTTE,RP,45,5,2,2,,,1,0,0.714,330,80.7,70,5,21,5,56,4,0,30,28,3.12,1,7,0.17,0.064,0.015,0.279,0.742,2,86,78,1.3,1.7
102521,1978,PL,LOTTE,RP,47,3,1,0,,,0,0,0.75,259,60.7,61,3,23,2,31,2,0,33,29,4.3,1,4,0.12,0.089,0.012,0.299,0.648,0,115,86,0,0.9
102521,1979,PL,LOTTE,SP,32,2,7,0,,,1,0,0.222,443,98,123,12,35,1,47,1,0,57,51,4.68,1,12,0.106,0.079,0.027,0.335,0.717,2,113,101,0.3,1.1
102521,1980,PL,LOTTE,SP,26,7,8,1,,,2,0,0.467,509,115,128,18,44,3,55,1,0,70,68,5.32,1,16,0.108,0.086,0.035,0.291,0.701,0,109,101,0.8,1.4
102521,1981,PL,LOTTE,SP,25,1,9,0,,,0,0,0.1,299,64.7,73,7,36,2,31,0,0,47,43,5.98,1,9,0.104,0.12,0.023,0.313,0.632,0,145,111,-0.9,0.3
102521,1982,CL,CHUNICHI,RP,26,1,0,0,,,0,0,1,166,39.3,42,3,12,2,28,0,0,13,12,2.75,1,1,0.169,0.072,0.018,0.339,0.83,1,76,86,0.8,0.6
102521,1983,CL,CHUNICHI,RP,36,4,2,1,,,1,1,0.667,325,75.7,78,8,33,2,54,0,0,38,31,3.69,1,8,0.166,0.102,0.025,0.323,0.737,5,99,91,0.8,1.1
102521,1984,CL,CHUNICHI,RP,26,0,1,0,,,0,0,0,147,32.3,42,5,11,1,13,0,0,20,20,5.57,1,4,0.088,0.075,0.034,0.339,0.723,0,123,116,-0.1,0
102522,1969,PL,KINTETSU,UC,29,9,9,,,,6,2,0.5,585,141.3,136,12,41,5,61,1,0,59,50,3.18,1,20,0.104,0.07,0.021,0.271,0.745,3,100,102,1.6,1.5
102522,1970,PL,KINTETSU,UC,17,0,2,,,,0,0,0,103,25.7,19,1,6,2,4,1,0,7,6,2.1,1,3,0.039,0.058,0.01,0.202,0.781,0,62,97,0.8,0.3
102522,1971,PL,KINTETSU,UC,1,0,0,,,,0,0,,4,0.7,0,0,1,1,0,0,0,0,0,0,1,0,0,0.25,0,0,1,0,0,612,0,-0.1
102522,1972,PL,KINTETSU,UC,7,0,0,,,,0,0,,37,9,9,1,0,1,6,0,0,4,2,2,1,0,0.162,0,0.027,0.276,0.698,0,99,74,0.1,0.2
102522,1973,PL,KINTETSU,UC,7,0,0,,,,0,0,,47,10,14,3,3,0,1,0,0,8,5,4.5,1,0,0.021,0.064,0.064,0.289,0.703,0,173,167,-0.2,-0.2
102524,1969,CL,HANSHIN,UC,1,0,0,,,,0,0,,13,3,3,1,2,0,3,0,0,2,2,6,1,0,0.231,0.154,0.077,0.286,0.833,0,177,207,-0.1,-0.1
102524,1970,CL,HANSHIN,UC,6,0,0,,,,0,0,,32,7.7,8,0,0,1,8,0,0,6,6,7.04,1,0,0.25,0,0,0.348,0.333,0,230,33,-0.4,0.4
102524,1972,CL,HANSHIN,UC,11,1,1,,,,0,0,0.5,88,22.3,20,0,3,0,15,0,0,8,8,3.22,1,3,0.17,0.034,0,0.294,0.652,0,89,45,0.4,0.9
102524,1973,CL,HANSHIN,UC,10,0,0,,,,0,0,,64,13.7,18,0,5,0,7,0,0,6,5,3.29,1,0,0.109,0.078,0,0.36,0.739,0,122,73,0,0.4
102524,1974,CL,HANSHIN,RP,7,1,0,0,,,0,0,1,56,14.7,9,1,4,0,11,0,0,4,4,2.45,1,0,0.196,0.071,0.018,0.211,0.776,0,65,73,0.4,0.3
102526,1969,PL,NISHITETSU,UC,1,0,0,,,,0,0,,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0.333,0,0,0,-1,0,0,8,0.1,0.1
102529,1969,PL,NISHITETSU,UC,1,0,0,,,,0,0,,5,1,1,0,1,0,1,0,0,0,0,0,1,0,0.2,0.2,0,0.333,1,0,0,93,0.1,0
102529,1970,PL,NISHITETSU,UC,2,0,0,,,,0,0,,12,2,4,0,3,0,1,1,0,1,1,4.5,1,0,0.083,0.25,0,0.5,0.857,0,112,135,0,0
102530,1969,CL,CHUNICHI,UC,4,0,1,,,,0,0,0,23,5,6,3,2,0,3,0,0,7,6,10.8,1,0,0.13,0.087,0.13,0.2,0.263,0,354,289,-0.5,-0.4
102530,1972,CL,CHUNICHI,UC,2,0,0,,,,0,0,,5,0.3,3,0,1,0,0,0,0,2,2,54,1,0,0,0.2,0,0.75,0.5,0,1393,139,-0.2,0
102530,1973,CL,CHUNICHI,UC,3,0,0,,,,0,0,,21,4,6,2,0,0,0,0,0,7,0,0,1,0,0,0,0.095,0.211,0,0,463,217,-0.5,-0.2
102530,1974,PL,LOTTE,RP,37,2,1,1,,,0,0,0.667,223,57.7,44,5,14,2,32,2,0,18,14,2.18,1,1,0.143,0.063,0.022,0.239,0.792,1,72,88,1.3,0.8
102530,1975,PL,LOTTE,SP,32,9,7,0,,,1,0,0.563,568,132,127,14,38,3,54,0,0,58,41,2.8,1,24,0.095,0.067,0.025,0.251,0.741,1,100,101,1.6,1.6
102530,1976,PL,LOTTE,SP,35,3,4,0,,,0,0,0.429,311,72.3,74,6,25,2,26,0,1,35,28,3.48,1,14,0.084,0.08,0.019,0.283,0.713,0,115,108,0.2,0.5
102530,1977,PL,LOTTE,SP,37,8,6,1,,,4,0,0.571,523,124.7,106,9,45,3,57,2,0,52,44,3.18,1,19,0.109,0.086,0.017,0.242,0.721,3,96,99,1.7,1.5
102530,1978,PL,LOTTE,SP,34,5,8,0,,,2,0,0.385,560,131,132,18,54,5,71,3,1,74,63,4.33,1,22,0.127,0.096,0.032,0.282,0.706,2,119,113,0.2,0.7
102530,1979,PL,LOTTE,SP,33,7,11,0,,,3,2,0.389,631,137,166,16,73,10,76,4,0,83,78,5.12,1,23,0.12,0.116,0.025,0.34,0.733,1,118,113,0.4,0.8
102530,1980,PL,LOTTE,SP,35,11,9,0,,,7,0,0.55,865,196,204,23,92,6,90,1,0,86,76,3.49,1,27,0.104,0.106,0.027,0.285,0.801,3,78,97,4.8,2.8
102530,1981,PL,LOTTE,SP,34,12,11,0,,,5,0,0.522,850,191.3,210,21,87,5,90,2,0,96,85,4,1,30,0.106,0.102,0.025,0.302,0.756,1,100,105,2.3,2
102530,1982,PL,LOTTE,SP,30,14,11,0,,,20,3,0.56,938,219.3,219,20,89,9,90,2,1,81,72,2.95,1,29,0.096,0.095,0.021,0.28,0.817,2,78,103,5.3,2.5
102530,1983,PL,LOTTE,SP,34,10,14,0,,,5,0,0.417,833,181.7,218,31,81,3,95,3,0,120,108,5.35,1,30,0.114,0.097,0.037,0.313,0.704,7,126,110,-0.2,1.4
102530,1984,PL,LOTTE,SP,27,5,11,0,,,5,0,0.313,544,122,143,21,46,3,54,3,0,82,69,5.09,1,23,0.099,0.085,0.039,0.297,0.677,2,124,108,0,1.1
102530,1985,PL,LOTTE,SP,33,9,5,0,,,3,0,0.643,512,120,122,14,35,4,70,0,0,69,57,4.28,1,16,0.137,0.068,0.027,0.288,0.651,1,97,82,1.6,2.7
102530,1986,PL,LOTTE,SP,33,7,10,0,,,6,1,0.412,657,147.3,160,24,63,6,76,3,0,93,79,4.83,1,25,0.116,0.096,0.037,0.288,0.696,1,121,116,0.2,0.7
102530,1987,PL,LOTTE,SP,14,3,1,0,,,1,0,0.75,217,49.3,62,7,12,2,36,1,0,28,24,4.38,1,10,0.166,0.055,0.032,0.353,0.725,0,119,96,0.1,0.8
102531,1969,PL,NANKAI,UC,3,0,0,,,,0,0,,19,4,3,0,5,0,3,0,0,3,2,4.5,1,0,0.158,0.263,0,0.273,0.625,0,182,132,-0.1,0
102532,1969,PL,NISHITETSU,UC,8,0,2,,,,0,0,0,73,15,16,2,14,1,11,1,0,14,14,8.4,1,4,0.151,0.192,0.027,0.318,0.603,0,226,154,-0.7,-0.2
102532,1970,PL,NISHITETSU,UC,40,11,18,,,,3,0,0.379,786,173.3,183,22,90,7,94,4,0,107,99,5.14,1,31,0.12,0.115,0.028,0.292,0.694,2,138,118,-1.2,0.5
102532,1971,PL,NISHITETSU,UC,51,8,16,,,,3,0,0.333,964,221.3,198,20,118,15,109,5,0,110,92,3.74,1,31,0.113,0.122,0.021,0.259,0.729,3,103,106,2.1,1.9
102532,1972,PL,NISHITETSU,UC,55,18,25,,,,13,2,0.419,1313,309.7,313,37,110,12,171,4,0,152,126,3.66,1,41,0.13,0.084,0.028,0.291,0.739,6,104,96,2.9,4.2
102532,1973,PL,TAIHEIYO CLUB,UC,48,15,14,,,,14,5,0.517,1088,257.3,250,22,91,13,104,6,0,107,94,3.29,1,37,0.096,0.084,0.02,0.275,0.764,8,93,96,3.9,3.4
102532,1974,PL,TAIHEIYO CLUB,SP,27,6,9,0,,,7,1,0.4,513,123,116,12,46,7,58,1,0,55,47,3.44,1,19,0.113,0.09,0.023,0.274,0.749,2,104,106,1.3,1.2
102532,1975,PL,TAIHEIYO CLUB,SP,54,23,15,7,,,25,4,0.605,1281,317.7,287,14,63,7,154,3,0,101,84,2.38,1,31,0.12,0.049,0.011,0.269,0.759,8,73,69,8.7,9.7
102532,1976,PL,TAIHEIYO CLUB,SP,43,13,11,5,,,15,2,0.542,1013,243.3,256,14,52,7,93,2,0,97,86,3.18,1,22,0.092,0.051,0.014,0.297,0.738,8,97,85,3.2,5.1
102532,1977,PL,CROWN LIGHTER,SP,42,11,20,4,,,17,1,0.355,1018,241.7,259,30,56,14,108,1,0,119,104,3.87,1,31,0.106,0.055,0.029,0.29,0.732,4,116,110,1,1.8
102532,1978,PL,CROWN LIGHTER,SP,45,23,14,1,,,28,1,0.622,1225,303.3,299,25,53,16,126,1,0,110,99,2.94,1,35,0.103,0.043,0.02,0.282,0.775,8,78,90,7.5,5.4
102532,1979,PL,SEIBU,SP,23,6,13,0,,,10,1,0.316,666,155,181,19,32,7,61,0,1,90,78,4.53,1,22,0.092,0.048,0.029,0.302,0.672,3,109,95,1.2,2.5
102532,1980,PL,SEIBU,SP,33,17,13,0,,,18,1,0.567,988,235.3,258,28,41,12,84,0,1,117,99,3.79,1,33,0.085,0.041,0.028,0.288,0.714,1,88,84,4.5,5.2
102532,1981,PL,SEIBU,SP,27,8,11,0,,,11,1,0.421,768,181,192,24,51,7,55,1,1,83,77,3.83,1,27,0.072,0.066,0.031,0.276,0.772,6,94,109,2.9,1.4
102532,1982,PL,SEIBU,SP,28,10,11,1,,,11,2,0.476,763,183.7,179,20,49,3,59,1,1,76,67,3.28,1,25,0.077,0.064,0.026,0.259,0.764,3,92,103,3,2.1
102532,1983,PL,SEIBU,SP,32,18,9,2,,,11,3,0.667,873,213,198,14,51,6,72,0,1,76,69,2.92,1,29,0.082,0.058,0.016,0.26,0.76,4,72,82,6.2,4.8
102532,1984,PL,SEIBU,SP,32,14,14,0,,,20,3,0.5,986,241.3,227,24,53,8,84,2,0,103,89,3.32,1,32,0.085,0.054,0.024,0.255,0.727,5,80,88,5.8,4.8
102532,1985,PL,SEIBU,SP,31,17,3,1,,,11,3,0.85,721,174.3,164,19,46,7,74,1,0,71,64,3.3,1,23,0.103,0.064,0.026,0.257,0.767,0,70,89,5.3,3.4
102532,1986,PL,SEIBU,SP,31,12,11,2,,,8,0,0.522,703,168.3,183,29,27,7,52,1,0,85,79,4.22,1,22,0.074,0.038,0.041,0.27,0.748,6,101,113,2,1
102532,1987,PL,SEIBU,SP,28,15,9,0,,,17,3,0.625,904,222.7,215,16,29,6,85,3,0,81,64,2.59,1,27,0.094,0.032,0.018,0.269,0.743,6,81,86,5.1,4.5
102532,1988,PL,SEIBU,SP,19,6,9,0,,,5,1,0.4,463,105.7,121,21,30,3,30,2,0,63,57,4.85,1,15,0.065,0.065,0.045,0.273,0.73,2,131,138,-0.3,-0.6
102546,1970,PL,KINTETSU,UC,38,8,7,,,,1,1,0.533,559,133.3,110,10,51,8,74,0,1,55,48,3.24,1,13,0.132,0.091,0.018,0.25,0.735,2,93,97,1.9,1.7
102546,1971,PL,KINTETSU,UC,51,10,9,,,,5,0,0.526,655,160,138,15,56,4,87,5,1,62,57,3.21,1,15,0.133,0.085,0.023,0.254,0.768,9,84,91,3.1,2.5
102546,1972,PL,KINTETSU,UC,46,13,9,,,,8,2,0.591,854,210.7,186,16,58,4,112,5,1,66,56,2.39,1,25,0.131,0.068,0.019,0.262,0.807,7,70,82,5.8,4.5
102546,1973,PL,KINTETSU,UC,26,7,7,,,,3,0,0.5,430,106.7,87,5,47,2,48,2,0,40,35,2.95,1,10,0.112,0.109,0.012,0.26,0.744,4,81,86,2.3,1.9
102546,1974,PL,KINTETSU,SP,28,12,7,1,,,8,4,0.632,611,151,129,14,48,1,74,4,1,43,40,2.38,1,21,0.121,0.079,0.023,0.246,0.852,4,64,94,4.9,2.4
102546,1975,PL,KINTETSU,SP,31,10,8,1,,,9,2,0.556,705,173.7,142,15,53,8,57,3,0,66,59,3.06,1,25,0.081,0.075,0.021,0.228,0.753,1,85,103,3.5,1.8
102546,1976,PL,KINTETSU,SP,27,8,12,1,,,8,3,0.4,598,146.3,142,13,43,1,62,0,0,59,53,3.26,1,20,0.104,0.072,0.022,0.279,0.757,2,95,98,2.2,1.9
102546,1977,PL,KINTETSU,SP,25,5,9,3,,,6,1,0.357,473,116.3,118,10,26,1,54,3,1,51,47,3.64,1,15,0.114,0.055,0.021,0.294,0.718,2,100,90,1.4,2
102546,1978,PL,KINTETSU,SP,21,7,5,0,,,4,0,0.583,519,124.3,115,11,36,5,60,0,0,46,43,3.11,1,18,0.116,0.069,0.021,0.268,0.782,3,80,97,2.8,1.7
102546,1979,CL,YAKULT,SP,25,6,8,0,,,3,1,0.429,557,125,146,21,49,2,65,1,0,64,60,4.32,1,24,0.117,0.088,0.038,0.306,0.794,5,102,115,1.5,0.7
102546,1980,CL,YAKULT,SP,20,3,5,0,,,2,1,0.375,278,69.3,67,10,21,2,32,0,1,31,30,3.89,1,13,0.115,0.076,0.036,0.273,0.776,0,98,118,0.9,0.2
102546,1981,CL,YAKULT,RP,32,1,3,10,,,0,0,0.25,255,60.7,59,3,22,2,37,2,2,25,24,3.56,1,5,0.145,0.086,0.012,0.298,0.736,3,91,83,0.9,1.3
102550,1970,CL,TAIYO,UC,2,0,0,,,,0,0,,4,0.3,1,0,2,0,1,0,0,0,0,0,1,0,0.25,0.5,0,1,1,0,0,268,0,0
102550,1971,CL,TAIYO,UC,11,0,0,,,,0,0,,75,18,18,0,4,0,11,1,0,5,3,1.5,1,2,0.147,0.053,0,0.305,0.773,0,75,54,0.4,0.7
102550,1972,CL,TAIYO,UC,12,0,1,,,,0,0,0,67,15,16,1,9,0,6,0,0,5,5,3,1,2,0.09,0.134,0.015,0.313,0.847,0,76,113,0.3,0.1
102552,1970,PL,NISHITETSU,UC,8,0,1,,,,0,0,0,69,15.3,18,3,7,0,7,0,0,8,8,4.7,1,0,0.101,0.101,0.043,0.306,0.817,0,117,139,0,-0.1
102553,1970,PL,LOTTE,UC,18,0,1,,,,0,0,0,94,20.7,23,3,11,0,14,1,0,15,13,5.66,1,1,0.149,0.117,0.032,0.317,0.638,0,155,111,-0.3,0.1
102553,1971,PL,LOTTE,UC,18,1,1,,,,0,0,0.5,101,23.3,19,2,15,0,19,1,1,11,10,3.86,1,2,0.188,0.149,0.02,0.262,0.737,2,95,85,0.3,0.5
102553,1972,PL,LOTTE,UC,19,0,5,,,,0,0,0,163,33.3,49,5,23,1,11,1,0,24,21,5.67,1,4,0.067,0.141,0.031,0.361,0.742,1,152,131,-0.5,-0.1
102553,1973,PL,LOTTE,UC,1,0,0,,,,0,0,,4,0.3,3,1,0,0,0,0,0,3,3,81,1,0,0,0,0.25,0.667,0,0,1996,467,-0.2,-0.1
102553,1974,PL,TAIHEIYO CLUB,RP,4,0,0,0,,,0,0,,12,2,2,1,5,0,0,0,0,5,5,22.5,1,0,0,0.417,0.083,0.167,0.357,0,579,502,-0.3,-0.2
102554,1970,PL,HANKYU,UC,16,1,0,,,,0,0,1,110,28.7,21,2,7,0,11,0,0,8,8,2.51,1,0,0.1,0.064,0.018,0.213,0.794,0,62,89,0.9,0.5
102554,1971,PL,HANKYU,UC,2,1,0,,,,0,0,1,20,4.7,6,1,0,1,5,0,1,1,1,1.93,1,0,0.25,0,0.05,0.385,1,0,44,89,0.2,0.1
102554,1972,PL,HANKYU,UC,5,2,0,,,,0,0,1,24,6,7,0,1,0,0,0,0,1,1,1.5,1,0,0,0.042,0,0.304,0.875,0,36,73,0.3,0.2
102555,1970,PL,NISHITETSU,UC,2,0,0,,,,0,0,,10,2,3,2,1,0,1,0,0,4,4,18,1,0,0.1,0.1,0.2,0.167,0,0,447,408,-0.3,-0.2
102555,1971,PL,NISHITETSU,UC,25,0,3,,,,0,0,0,115,28.7,29,5,5,0,15,1,0,12,10,3.14,1,3,0.13,0.043,0.043,0.267,0.815,1,87,98,0.5,0.4
102555,1972,PL,NISHITETSU,UC,11,0,0,,,,0,0,,37,8.3,10,1,3,1,3,0,0,7,7,7.56,1,0,0.081,0.081,0.027,0.333,0.556,0,178,114,-0.2,0
102555,1974,CL,HIROSHIMA,RP,8,0,0,0,,,0,0,,15,2.7,3,2,3,1,0,0,0,2,2,6.75,1,0,0,0.2,0.133,0.167,1,0,173,693,-0.1,-0.4
102556,1970,PL,NISHITETSU,UC,18,1,2,,,,0,0,0.333,191,46,37,4,21,3,27,0,0,14,14,2.74,1,5,0.141,0.11,0.021,0.252,0.848,0,68,104,1.3,0.4
102556,1971,PL,NISHITETSU,UC,14,0,3,,,,0,0,0,102,23.7,24,5,15,1,11,1,0,13,12,4.56,1,2,0.108,0.147,0.049,0.275,0.818,0,114,155,0.1,-0.4
102556,1972,PL,NISHITETSU,UC,2,0,0,,,,0,0,,12,3,3,2,0,0,3,0,0,2,2,6,1,0,0.25,0,0.167,0.143,1,0,141,221,0,-0.1
102557,1970,PL,NISHITETSU,UC,45,7,14,,,,5,2,0.333,938,225.7,207,22,87,9,87,4,0,80,73,2.91,1,30,0.093,0.093,0.023,0.26,0.819,4,79,109,5,1.5
102557,1971,PL,NISHITETSU,UC,39,4,10,,,,1,0,0.286,531,122.3,114,15,50,7,66,3,0,62,57,4.19,1,14,0.124,0.094,0.028,0.256,0.727,0,105,104,1.1,1.2
102557,1972,PL,NISHITETSU,UC,28,2,5,,,,0,0,0.286,302,67.3,68,4,37,5,44,1,0,45,34,4.54,1,3,0.146,0.123,0.013,0.317,0.623,3,141,87,-0.6,1.2
102557,1973,PL,TAIHEIYO CLUB,UC,25,0,4,,,,0,0,0,291,69.3,66,14,23,1,33,2,1,36,35,4.54,1,7,0.113,0.079,0.048,0.242,0.767,0,116,129,0.2,-0.2
102557,1974,PL,TAIHEIYO CLUB,RP,26,1,2,0,,,0,0,0.333,259,65.3,47,1,19,2,32,0,0,20,18,2.48,1,1,0.124,0.073,0.004,0.234,0.721,0,71,70,1.5,1.5
102557,1975,CL,HIROSHIMA,RP,22,0,1,0,,,0,0,0,125,32.3,22,2,10,2,13,0,0,7,7,1.95,1,0,0.104,0.08,0.016,0.206,0.865,0,52,101,1,0.2
102557,1976,CL,HIROSHIMA,RP,33,3,0,0,,,0,0,1,251,61.3,68,8,12,3,22,0,0,25,20,2.93,1,0,0.088,0.048,0.032,0.297,0.808,0,85,105,0.9,0.3
102557,1977,CL,HIROSHIMA,RP,34,0,1,2,,,0,0,0,227,52.7,49,11,19,4,27,2,0,25,25,4.27,1,0,0.119,0.084,0.048,0.236,0.83,2,90,124,0.7,-0.3
102557,1978,CL,HIROSHIMA,RP,42,0,3,0,,,0,0,0,205,47.3,41,5,23,4,22,0,1,22,20,3.8,1,0,0.107,0.112,0.024,0.255,0.754,3,86,104,0.7,0.2
102557,1979,CL,HIROSHIMA,RP,26,0,0,0,,,0,0,,128,31.7,25,2,11,0,17,0,0,14,12,3.41,1,0,0.133,0.086,0.016,0.24,0.663,0,87,82,0.3,0.4
102557,1980,CL,HIROSHIMA,RP,15,0,0,0,,,0,0,,69,17,15,1,6,0,9,0,0,5,5,2.65,1,0,0.13,0.087,0.014,0.269,0.816,0,64,85,0.3,0.2
102559,1970,PL,TOEI,UC,5,0,0,,,,0,0,,24,6,7,1,1,0,0,0,0,4,4,6,1,0,0,0.042,0.042,0.273,0.606,0,154,137,-0.1,0
102564,1970,PL,TOEI,UC,2,0,0,,,,0,0,,8,2,2,0,1,0,1,0,0,2,2,9,1,0,0.125,0.125,0,0.333,0.333,0,231,81,-0.1,0
